Planets,Years,Date,Angular Separation (deg),Elongation
Mercury Venus,782, 0782-Jul-21 16:43:00 UTC,5.312,4.762
Mercury Venus,782, 0782-Aug-10 17:04:00 UTC,0.587,17.975
Mercury Venus,783, 0783-Aug-06 14:25:00 UTC,0.851,9.9
Mercury Venus,784, 0784-Jul-30 09:39:00 UTC,1.145,1.831
Mercury Venus,785, 0785-Jul-24 07:23:00 UTC,0.98,10.738
Mercury Venus,786, 0786-Jul-19 04:18:00 UTC,0.369,19.896
Mercury Venus,787, 0787-Jul-16 14:29:00 UTC,1.096,26.675
Mercury Venus,787, 0787-Aug-23 21:53:00 UTC,3.556,9.59
Mercury Venus,787, 0787-Sep-03 23:01:00 UTC,0.016,17.876
Mercury Venus,788, 0788-Aug-30 23:09:00 UTC,1.08,10.612
Mercury Venus,789, 0789-Aug-25 05:28:00 UTC,0.978,1.775
Mercury Venus,790, 0790-Aug-19 12:11:00 UTC,0.497,9.454
Mercury Venus,791, 0791-Aug-14 13:23:00 UTC,0.333,18.5
Mercury Venus,792, 0792-Aug-10 12:54:00 UTC,1.757,25.76
Mercury Venus,792, 0792-Sep-20 00:32:00 UTC,1.379,11.813
Mercury Venus,792, 0792-Sep-27 02:51:00 UTC,0.662,17.916
Mercury Venus,793, 0793-Aug-13 01:23:00 UTC,6.897,23.379
Mercury Venus,793, 0793-Sep-25 16:40:00 UTC,1.196,11.813
Mercury Venus,794, 0794-Sep-20 11:39:00 UTC,0.71,2.562
Mercury Venus,795, 0795-Sep-15 03:49:00 UTC,0.007,7.447
Mercury Venus,796, 0796-Sep-09 09:43:00 UTC,0.941,16.386
Mercury Venus,797, 0797-Sep-06 03:35:00 UTC,2.231,23.927
Mercury Venus,797, 0797-Oct-16 14:42:00 UTC,0.572,13.32
Mercury Venus,798, 0798-Sep-10 09:09:00 UTC,5.095,22.365
Mercury Venus,798, 0798-Oct-21 16:09:00 UTC,1.188,13.734
Mercury Venus,799, 0799-Oct-16 23:41:00 UTC,0.391,4.733
Mercury Venus,800, 0800-Oct-10 23:25:00 UTC,0.455,4.589
Mercury Venus,801, 0801-Oct-06 07:24:00 UTC,1.373,13.481
Mercury Venus,802, 0802-Oct-02 18:12:00 UTC,2.427,21.317
Mercury Venus,802, 0802-Nov-13 08:49:00 UTC,2.385,16.874
Mercury Venus,803, 0803-Oct-10 18:40:00 UTC,3.345,17.519
Mercury Venus,803, 0803-Nov-16 14:41:00 UTC,1.093,16.463
Mercury Venus,804, 0804-Nov-11 10:13:00 UTC,0.079,8.007
Mercury Venus,805, 0805-Nov-06 15:04:00 UTC,0.797,1.093
Mercury Venus,806, 0806-Nov-01 22:03:00 UTC,1.604,9.931
Mercury Venus,807, 0807-Oct-28 22:53:00 UTC,2.365,18.141
Mercury Venus,807, 0807-Dec-10 17:15:00 UTC,4.363,19.601
Mercury Venus,808, 0808-Oct-28 20:12:00 UTC,2.73,22.125
Mercury Venus,808, 0808-Nov-07 17:45:00 UTC,1.035,11.957
Mercury Venus,808, 0808-Dec-11 06:18:00 UTC,0.955,19.763
Mercury Venus,809, 0809-Dec-07 14:01:00 UTC,0.199,11.945
Mercury Venus,810, 0810-Dec-02 21:43:00 UTC,1.027,3.33
Mercury Venus,811, 0811-Nov-28 00:39:00 UTC,1.664,6.046
Mercury Venus,812, 0812-Nov-22 12:31:00 UTC,2.117,14.598
Mercury Venus,813, 0813-Jan-05 12:54:00 UTC,7.228,21.379
Mercury Venus,813, 0813-Nov-20 13:01:00 UTC,2.021,20.91
Mercury Venus,813, 0813-Dec-05 21:15:00 UTC,1.563,6.444
Mercury Venus,814, 0814-Jan-05 06:34:00 UTC,0.818,23.191
Mercury Venus,815, 0815-Jan-02 05:04:00 UTC,0.441,16.159
Mercury Venus,815, 0815-Dec-28 14:20:00 UTC,1.17,7.678
Mercury Venus,816, 0816-Dec-22 11:32:00 UTC,1.61,2.467
Mercury Venus,817, 0817-Dec-17 09:48:00 UTC,1.778,10.834
Mercury Venus,818, 0818-Dec-13 15:56:00 UTC,1.376,18.556
Mercury Venus,819, 0819-Jan-03 23:14:00 UTC,3.706,3.694
Mercury Venus,819, 0819-Jan-29 03:23:00 UTC,0.746,26.079
Mercury Venus,820, 0820-Jan-27 03:43:00 UTC,0.672,20.264
Mercury Venus,821, 0821-Jan-21 16:17:00 UTC,1.275,11.991
Mercury Venus,822, 0822-Jan-16 08:36:00 UTC,1.508,3.353
Mercury Venus,823, 0823-Jan-10 19:00:00 UTC,1.426,7.063
Mercury Venus,824, 0824-Jan-05 20:25:00 UTC,0.815,15.679
Mercury Venus,824, 0824-Feb-06 13:38:00 UTC,3.852,16.13
Mercury Venus,824, 0824-Feb-19 16:27:00 UTC,0.988,26.888
Mercury Venus,825, 0825-Jan-02 11:52:00 UTC,5.571,16.517
Mercury Venus,825, 0825-Feb-19 08:31:00 UTC,0.932,23.859
Mercury Venus,826, 0826-Feb-15 05:11:00 UTC,1.392,15.972
Mercury Venus,827, 0827-Feb-09 18:29:00 UTC,1.411,6.963
Mercury Venus,828, 0828-Feb-03 19:08:00 UTC,1.109,3.528
Mercury Venus,829, 0829-Jan-28 00:18:00 UTC,0.355,12.562
Mercury Venus,829, 0829-Mar-11 10:52:00 UTC,5.056,22.636
Mercury Venus,830, 0830-Jan-25 17:47:00 UTC,2.206,17.762
Mercury Venus,830, 0830-Mar-14 12:15:00 UTC,1.249,26.542
Mercury Venus,831, 0831-Mar-11 04:50:00 UTC,1.562,19.458
Mercury Venus,832, 0832-Mar-04 19:07:00 UTC,1.352,10.471
Mercury Venus,833, 0833-Feb-26 13:30:00 UTC,0.846,1.641
Mercury Venus,834, 0834-Feb-20 05:08:00 UTC,0.015,9.473
Mercury Venus,835, 0835-Feb-15 11:11:00 UTC,1.741,17.633
Mercury Venus,835, 0835-Mar-09 02:51:00 UTC,3.921,4.407
Mercury Venus,835, 0835-Apr-04 18:37:00 UTC,1.602,27.332
Mercury Venus,836, 0836-Apr-02 16:48:00 UTC,1.822,22.212
Mercury Venus,837, 0837-Mar-28 14:31:00 UTC,1.342,13.492
Mercury Venus,838, 0838-Mar-22 06:13:00 UTC,0.632,3.736
Mercury Venus,839, 0839-Mar-15 13:12:00 UTC,0.315,6.664
Mercury Venus,840, 0840-Mar-08 16:39:00 UTC,1.734,15.966
Mercury Venus,840, 0840-Apr-18 02:38:00 UTC,2.767,18.571
Mercury Venus,841, 0841-Mar-06 16:59:00 UTC,7.64,15.783
Mercury Venus,841, 0841-Apr-25 15:11:00 UTC,2.213,23.971
Mercury Venus,842, 0842-Apr-21 06:21:00 UTC,1.377,15.904
Mercury Venus,843, 0843-Apr-14 22:46:00 UTC,0.454,6.123
Mercury Venus,844, 0844-Apr-07 00:49:00 UTC,0.556,4.249
Mercury Venus,845, 0845-Mar-31 14:30:00 UTC,1.768,14.16
Mercury Venus,846, 0846-Mar-30 17:13:00 UTC,3.471,19.149
Mercury Venus,846, 0846-Apr-12 23:18:00 UTC,2.426,6.418
Mercury Venus,846, 0846-May-17 12:13:00 UTC,2.82,24.22
Mercury Venus,847, 0847-May-14 20:14:00 UTC,1.437,17.639
Mercury Venus,848, 0848-May-07 17:51:00 UTC,0.28,8.023
Mercury Venus,849, 0849-Apr-30 18:36:00 UTC,0.761,2.418
Mercury Venus,850, 0850-Apr-24 02:00:00 UTC,1.777,12.653
Mercury Venus,851, 0851-Apr-19 22:38:00 UTC,2.759,20.729
Mercury Venus,851, 0851-May-27 22:02:00 UTC,3.953,12.857
Mercury Venus,852, 0852-Jun-06 10:43:00 UTC,1.479,18.632
Mercury Venus,853, 0853-May-31 18:05:00 UTC,0.073,9.351
Mercury Venus,854, 0854-May-24 20:16:00 UTC,0.937,1.376
Mercury Venus,855, 0855-May-18 01:57:00 UTC,1.72,11.535
Mercury Venus,856, 0856-May-12 00:06:00 UTC,2.214,20.511
Mercury Venus,857, 0857-May-17 11:21:00 UTC,2.904,16.954
Mercury Venus,857, 0857-Jun-30 01:43:00 UTC,1.457,18.96
Mercury Venus,858, 0858-Jun-25 00:12:00 UTC,0.185,10.234
Mercury Venus,859, 0859-Jun-18 06:39:00 UTC,1.073,1.307
Mercury Venus,860, 0860-Jun-10 14:46:00 UTC,1.569,10.734
Mercury Venus,861, 0861-Jun-05 05:15:00 UTC,1.646,20.055
Mercury Venus,862, 0862-Jun-04 17:57:00 UTC,0.391,24.957
Mercury Venus,862, 0862-Jun-28 04:39:00 UTC,4.951,6.588
Mercury Venus,862, 0862-Jul-23 18:19:00 UTC,1.312,18.727
Mercury Venus,863, 0863-Jul-19 14:49:00 UTC,0.501,10.792
Mercury Venus,864, 0864-Jul-12 04:31:00 UTC,1.145,1.679
Mercury Venus,865, 0865-Jul-05 18:27:00 UTC,1.305,10.092
Mercury Venus,866, 0866-Jun-30 08:27:00 UTC,1.006,19.467
Mercury Venus,867, 0867-Jun-27 19:47:00 UTC,0.231,26.215
Mercury Venus,867, 0867-Aug-16 11:32:00 UTC,1.011,18.089
Mercury Venus,868, 0868-Aug-12 14:51:00 UTC,0.829,11.286
Mercury Venus,869, 0869-Aug-06 14:07:00 UTC,1.116,2.067
Mercury Venus,870, 0870-Jul-31 12:04:00 UTC,0.926,9.239
Mercury Venus,871, 0871-Jul-26 05:30:00 UTC,0.321,18.519
Mercury Venus,872, 0872-Jul-22 00:30:00 UTC,0.986,25.912
Mercury Venus,872, 0872-Sep-07 19:35:00 UTC,0.678,16.96
Mercury Venus,873, 0873-Jul-24 12:49:00 UTC,6.674,23.4
Mercury Venus,873, 0873-Sep-06 23:36:00 UTC,1.099,12.044
Mercury Venus,874, 0874-Sep-01 10:45:00 UTC,0.972,2.712
Mercury Venus,875, 0875-Aug-26 18:26:00 UTC,0.47,7.847
Mercury Venus,876, 0876-Aug-20 17:31:00 UTC,0.348,16.987
Mercury Venus,877, 0877-Aug-17 06:52:00 UTC,1.654,24.663
Mercury Venus,877, 0877-Oct-01 13:32:00 UTC,1.263,15.591
Mercury Venus,878, 0878-Aug-20 20:38:00 UTC,4.86,24.284
Mercury Venus,878, 0878-Oct-02 16:49:00 UTC,1.255,13.319
Mercury Venus,879, 0879-Sep-27 17:15:00 UTC,0.729,4.108
Mercury Venus,880, 0880-Sep-21 10:30:00 UTC,0.005,5.69
Mercury Venus,881, 0881-Sep-16 14:28:00 UTC,0.917,14.695
Mercury Venus,882, 0882-Sep-13 00:01:00 UTC,2.107,22.562
Mercury Venus,882, 0882-Oct-27 06:29:00 UTC,2.824,16.287
Mercury Venus,883, 0883-Sep-15 17:00:00 UTC,4.007,24.455
Mercury Venus,883, 0883-Sep-23 22:25:00 UTC,3.986,16.809
Mercury Venus,883, 0883-Oct-28 14:01:00 UTC,1.287,15.34
Mercury Venus,884, 0884-Oct-23 03:42:00 UTC,0.437,6.576
Mercury Venus,885, 0885-Oct-18 04:37:00 UTC,0.422,2.655
Mercury Venus,886, 0886-Oct-13 10:53:00 UTC,1.314,11.61
Mercury Venus,887, 0887-Oct-09 14:37:00 UTC,2.291,19.729
Mercury Venus,887, 0887-Nov-22 16:18:00 UTC,4.728,18.073
Mercury Venus,888, 0888-Oct-09 03:24:00 UTC,3.342,23.907
Mercury Venus,888, 0888-Oct-22 02:24:00 UTC,2.032,11.164
Mercury Venus,888, 0888-Nov-22 08:49:00 UTC,1.231,18.107
Mercury Venus,889, 0889-Nov-18 12:01:00 UTC,0.144,9.976
Mercury Venus,890, 0890-Nov-13 18:36:00 UTC,0.744,1.202
Mercury Venus,891, 0891-Nov-09 00:10:00 UTC,1.529,7.952
Mercury Venus,892, 0892-Nov-03 18:49:00 UTC,2.233,16.38
Mercury Venus,892, 0892-Dec-18 08:42:00 UTC,7.108,20.049
Mercury Venus,893, 0893-Nov-02 08:38:00 UTC,2.657,22.295
Mercury Venus,893, 0893-Nov-18 18:37:00 UTC,0.373,6.519
Mercury Venus,893, 0893-Dec-17 18:54:00 UTC,1.134,21.315
Mercury Venus,894, 0894-Dec-14 12:39:00 UTC,0.123,13.946
Mercury Venus,895, 0895-Dec-09 22:35:00 UTC,0.967,5.383
Mercury Venus,896, 0896-Dec-04 00:23:00 UTC,1.587,4.069
Mercury Venus,897, 0897-Nov-29 07:11:00 UTC,2.006,12.691
Mercury Venus,898, 0898-Nov-26 05:12:00 UTC,1.982,19.95
Mercury Venus,898, 0898-Dec-16 19:53:00 UTC,2.732,2.507
Mercury Venus,899, 0899-Jan-11 09:01:00 UTC,1.061,24.454
Mercury Venus,900, 0900-Jan-08 23:04:00 UTC,0.364,18.116
Mercury Venus,901, 0901-Jan-04 11:55:00 UTC,1.118,9.783
Mercury Venus,901, 0901-Dec-30 09:05:00 UTC,1.548,2.004
Mercury Venus,902, 0902-Dec-25 03:54:00 UTC,1.7,8.844
Mercury Venus,903, 0903-Dec-20 19:20:00 UTC,1.368,17.089
Mercury Venus,904, 0904-Jan-16 23:32:00 UTC,4.089,9.94
Mercury Venus,904, 0904-Feb-04 09:45:00 UTC,1.146,26.54
Mercury Venus,904, 0904-Dec-17 07:40:00 UTC,6.55,16.888
Mercury Venus,905, 0905-Feb-02 16:43:00 UTC,0.606,22.061
Mercury Venus,906, 0906-Jan-29 11:26:00 UTC,1.247,14.034
Mercury Venus,907, 0907-Jan-24 04:56:00 UTC,1.475,5.21
Mercury Venus,908, 0908-Jan-18 13:11:00 UTC,1.386,5.098
Mercury Venus,909, 0909-Jan-12 05:42:00 UTC,0.837,13.933
Mercury Venus,909, 0909-Feb-23 03:01:00 UTC,2.524,24.276
Mercury Venus,910, 0910-Jan-11 03:06:00 UTC,2.489,17.054
Mercury Venus,910, 0910-Feb-26 13:39:00 UTC,0.881,25.364
Mercury Venus,911, 0911-Feb-22 21:02:00 UTC,1.4,17.911
Mercury Venus,912, 0912-Feb-17 13:13:00 UTC,1.415,8.978
Mercury Venus,913, 0913-Feb-10 13:20:00 UTC,1.109,2.048
Mercury Venus,914, 0914-Feb-04 13:16:00 UTC,0.404,10.675
Mercury Venus,915, 0915-Jan-31 14:24:00 UTC,1.415,18.034
Mercury Venus,915, 0915-Feb-15 04:30:00 UTC,4.462,6.04
Mercury Venus,915, 0915-Mar-21 02:13:00 UTC,1.195,27.44
Mercury Venus,916, 0916-Mar-17 16:53:00 UTC,1.62,21.207
Mercury Venus,917, 0917-Mar-12 12:53:00 UTC,1.399,12.421
Mercury Venus,918, 0918-Mar-06 08:25:00 UTC,0.883,2.953
Mercury Venus,919, 0919-Feb-27 21:19:00 UTC,0.053,7.564
Mercury Venus,920, 0920-Feb-22 10:21:00 UTC,1.423,16.459
Mercury Venus,920, 0920-Mar-24 22:34:00 UTC,2.061,13.707
Mercury Venus,920, 0920-Apr-07 18:41:00 UTC,1.279,25.887
Mercury Venus,921, 0921-Apr-09 23:51:00 UTC,1.947,23.646
Mercury Venus,922, 0922-Apr-05 07:27:00 UTC,1.435,15.296
Mercury Venus,923, 0923-Mar-30 01:42:00 UTC,0.702,5.596
Mercury Venus,924, 0924-Mar-22 07:25:00 UTC,0.228,4.771
Mercury Venus,925, 0925-Mar-16 01:42:00 UTC,1.519,14.437
Mercury Venus,926, 0926-Mar-16 12:50:00 UTC,4.488,16.233
Mercury Venus,926, 0926-May-02 10:45:00 UTC,2.437,24.895
Mercury Venus,927, 0927-Apr-28 21:29:00 UTC,1.522,17.539
Mercury Venus,928, 0928-Apr-21 18:43:00 UTC,0.55,7.928
Mercury Venus,929, 0929-Apr-14 21:02:00 UTC,0.46,2.428
Mercury Venus,930, 0930-Apr-08 05:27:00 UTC,1.601,12.554
Mercury Venus,931, 0931-Apr-04 14:55:00 UTC,3.054,19.993
Mercury Venus,931, 0931-Apr-30 04:39:00 UTC,0.325,3.158
Mercury Venus,931, 0931-May-22 19:32:00 UTC,3.232,23.677
Mercury Venus,932, 0932-May-21 09:31:00 UTC,1.635,19.028
Mercury Venus,933, 0933-May-15 14:53:00 UTC,0.388,9.686
Mercury Venus,934, 0934-May-08 17:00:00 UTC,0.667,0.788
Mercury Venus,935, 0935-May-01 21:09:00 UTC,1.64,11.081
Mercury Venus,936, 0936-Apr-25 21:17:00 UTC,2.533,19.912
Mercury Venus,936, 0936-Jun-11 13:36:00 UTC,7.043,16.97
Mercury Venus,937, 0937-Apr-27 21:12:00 UTC,7.314,15.357
Mercury Venus,937, 0937-Jun-13 20:39:00 UTC,1.741,19.718
Mercury Venus,938, 0938-Jun-08 15:39:00 UTC,0.183,10.892
Mercury Venus,939, 0939-Jun-01 20:08:00 UTC,0.852,1.029
Mercury Venus,940, 0940-May-25 00:06:00 UTC,1.606,10.016
Mercury Venus,941, 0941-May-19 11:31:00 UTC,2.062,19.387
Mercury Venus,942, 0942-May-21 15:58:00 UTC,0.915,22.07
Mercury Venus,942, 0942-Jul-07 05:29:00 UTC,1.812,19.644
Mercury Venus,943, 0943-Jul-02 22:34:00 UTC,0.092,11.661
Mercury Venus,944, 0944-Jun-25 08:30:00 UTC,1.006,1.878
Mercury Venus,945, 0945-Jun-18 16:05:00 UTC,1.478,9.286
Mercury Venus,946, 0946-Jun-13 00:11:00 UTC,1.535,18.833
Mercury Venus,947, 0947-Jun-10 19:11:00 UTC,0.614,25.333
Mercury Venus,947, 0947-Jul-30 11:42:00 UTC,1.833,18.74
Mercury Venus,948, 0948-Jul-26 14:13:00 UTC,0.442,12.139
Mercury Venus,949, 0949-Jul-20 08:10:00 UTC,1.1,2.508
Mercury Venus,950, 0950-Jul-13 22:15:00 UTC,1.235,8.655
Mercury Venus,951, 0951-Jul-08 08:18:00 UTC,0.926,18.165
Mercury Venus,952, 0952-Jul-04 01:11:00 UTC,0.154,25.632
Mercury Venus,952, 0952-Aug-21 17:03:00 UTC,2.008,16.911
Mercury Venus,953, 0953-Jul-06 05:53:00 UTC,7.071,22.266
Mercury Venus,953, 0953-Aug-20 14:31:00 UTC,0.813,12.628
Mercury Venus,954, 0954-Aug-14 18:50:00 UTC,1.096,3.132
Mercury Venus,955, 0955-Aug-08 17:42:00 UTC,0.879,7.738
Mercury Venus,956, 0956-Aug-02 08:51:00 UTC,0.272,17.109
Mercury Venus,957, 0957-Jul-29 17:03:00 UTC,0.927,24.946
Mercury Venus,957, 0957-Sep-15 11:56:00 UTC,2.859,15.672
Mercury Venus,958, 0958-Aug-01 18:47:00 UTC,4.503,24.936
Mercury Venus,958, 0958-Sep-14 23:32:00 UTC,1.129,13.42
Mercury Venus,959, 0959-Sep-09 16:43:00 UTC,0.974,4.068
Mercury Venus,960, 0960-Sep-03 01:49:00 UTC,0.446,6.246
Mercury Venus,961, 0961-Aug-28 23:19:00 UTC,0.364,15.436
Mercury Venus,962, 0962-Aug-25 04:55:00 UTC,1.578,23.429
Mercury Venus,962, 0962-Oct-11 02:55:00 UTC,4.027,15.817
Mercury Venus,963, 0963-Aug-26 17:16:00 UTC,3.922,26.171
Mercury Venus,963, 0963-Sep-07 14:39:00 UTC,4.611,16.109
Mercury Venus,963, 0963-Oct-10 16:02:00 UTC,1.329,14.768
Mercury Venus,964, 0964-Oct-04 23:07:00 UTC,0.755,5.745
Mercury Venus,965, 0965-Sep-29 17:50:00 UTC,0.001,3.922
Mercury Venus,966, 0966-Sep-24 20:24:00 UTC,0.894,12.962
Mercury Venus,967, 0967-Sep-20 23:27:00 UTC,2.004,21.091
Mercury Venus,967, 0967-Nov-06 01:50:00 UTC,5.52,16.927
Mercury Venus,968, 0968-Sep-20 02:13:00 UTC,3.582,25.49
Mercury Venus,968, 0968-Oct-06 09:10:00 UTC,2.97,10.148
Mercury Venus,968, 0968-Nov-04 10:21:00 UTC,1.405,16.868
Mercury Venus,969, 0969-Oct-31 07:50:00 UTC,0.488,8.415
Mercury Venus,970, 0970-Oct-26 10:39:00 UTC,0.389,0.723
Mercury Venus,971, 0971-Oct-21 15:48:00 UTC,1.261,9.726
Mercury Venus,972, 0972-Oct-16 13:50:00 UTC,2.172,18.064
Mercury Venus,972, 0972-Dec-01 09:59:00 UTC,7.472,18.665
Mercury Venus,973, 0973-Oct-15 09:08:00 UTC,3.107,23.769
Mercury Venus,973, 0973-Nov-02 23:12:00 UTC,0.752,5.968
Mercury Venus,973, 0973-Nov-30 00:54:00 UTC,1.393,19.62
Mercury Venus,974, 0974-Nov-26 13:46:00 UTC,0.214,11.91
Mercury Venus,975, 0975-Nov-21 22:34:00 UTC,0.693,3.166
Mercury Venus,976, 0976-Nov-16 03:08:00 UTC,1.458,5.976
Mercury Venus,977, 0977-Nov-11 16:41:00 UTC,2.114,14.556
Mercury Venus,978, 0978-Nov-09 03:54:00 UTC,2.518,21.422
Mercury Venus,978, 0978-Nov-30 09:26:00 UTC,1.613,2.033
Mercury Venus,978, 0978-Dec-25 03:16:00 UTC,1.353,22.665
Mercury Venus,979, 0979-Dec-22 10:18:00 UTC,0.042,15.901
Mercury Venus,980, 0980-Dec-16 23:05:00 UTC,0.909,7.465
Mercury Venus,981, 0981-Dec-12 00:21:00 UTC,1.515,2.314
Mercury Venus,982, 0982-Dec-07 03:05:00 UTC,1.905,10.738
Mercury Venus,983, 0983-Dec-03 08:28:00 UTC,1.907,18.594
Mercury Venus,983, 0983-Dec-28 23:55:00 UTC,3.54,6.751
Mercury Venus,984, 0984-Jan-18 02:25:00 UTC,1.394,25.307
Mercury Venus,984, 0984-Nov-30 01:19:00 UTC,7.306,17.525
Mercury Venus,985, 0985-Jan-15 15:36:00 UTC,0.281,19.993
Mercury Venus,986, 0986-Jan-11 09:19:00 UTC,1.071,11.86
Mercury Venus,987, 0987-Jan-06 07:03:00 UTC,1.494,3.338
Mercury Venus,987, 0987-Dec-31 23:10:00 UTC,1.631,6.856
Mercury Venus,988, 0988-Dec-26 04:08:00 UTC,1.338,15.424
Mercury Venus,989, 0989-Feb-07 15:19:00 UTC,1.89,25.681
Mercury Venus,989, 0989-Dec-25 13:06:00 UTC,3.183,16.897
Mercury Venus,990, 0990-Feb-09 02:58:00 UTC,0.53,23.727
Mercury Venus,991, 0991-Feb-05 05:38:00 UTC,1.226,16.04
Mercury Venus,992, 0992-Jan-31 00:58:00 UTC,1.451,7.211
Mercury Venus,993, 0993-Jan-24 07:50:00 UTC,1.355,3.269
Mercury Venus,994, 0994-Jan-18 17:45:00 UTC,0.848,12.078
Mercury Venus,994, 0994-Mar-02 16:27:00 UTC,6.12,22.971
Mercury Venus,995, 0995-Jan-15 22:11:00 UTC,1.047,18.339
Mercury Venus,995, 0995-Mar-04 12:42:00 UTC,0.805,26.634
Mercury Venus,996, 0996-Feb-29 11:02:00 UTC,1.418,19.786
Mercury Venus,997, 0997-Feb-23 07:18:00 UTC,1.431,10.999
Mercury Venus,998, 0998-Feb-17 07:43:00 UTC,1.118,2.161
Mercury Venus,999, 0999-Feb-11 03:56:00 UTC,0.446,8.734
Mercury Venus,1000, 1000-Feb-06 06:08:00 UTC,1.032,17.109
Mercury Venus,1000, 1000-Mar-01 05:50:00 UTC,4.134,6.065
Mercury Venus,1000, 1000-Mar-25 23:26:00 UTC,1.044,27.7
Mercury Venus,1001, 1001-Mar-25 02:30:00 UTC,1.691,22.839
Mercury Venus,1002, 1002-Mar-20 06:00:00 UTC,1.459,14.328
Mercury Venus,1003, 1003-Mar-14 03:22:00 UTC,0.928,4.777
Mercury Venus,1004, 1004-Mar-06 14:23:00 UTC,0.12,5.628
Mercury Venus,1005, 1005-Feb-28 16:04:00 UTC,1.192,14.971
Mercury Venus,1005, 1005-Apr-10 08:56:00 UTC,2.494,20.184
Mercury Venus,1006, 1006-Feb-26 14:55:00 UTC,6.418,16.061
Mercury Venus,1006, 1006-Apr-17 01:23:00 UTC,2.092,24.896
Mercury Venus,1007, 1007-Apr-12 22:43:00 UTC,1.547,17.058
Mercury Venus,1008, 1008-Apr-05 20:43:00 UTC,0.782,7.481
Mercury Venus,1009, 1009-Mar-30 02:09:00 UTC,0.142,2.881
Mercury Venus,1010, 1010-Mar-23 14:00:00 UTC,1.341,12.779
Mercury Venus,1011, 1011-Mar-20 22:42:00 UTC,3.337,19.029
Mercury Venus,1011, 1011-Apr-05 07:49:00 UTC,3.061,4.94
Mercury Venus,1011, 1011-May-08 16:48:00 UTC,2.695,25.334
Mercury Venus,1012, 1012-May-05 10:35:00 UTC,1.691,19.085
Mercury Venus,1013, 1013-Apr-29 14:20:00 UTC,0.655,9.703
Mercury Venus,1014, 1014-Apr-22 17:44:00 UTC,0.366,0.62
Mercury Venus,1015, 1015-Apr-15 22:27:00 UTC,1.455,10.897
Mercury Venus,1016, 1016-Apr-10 03:59:00 UTC,2.733,19.421
Mercury Venus,1016, 1016-May-17 20:16:00 UTC,3.347,13.418
Mercury Venus,1017, 1017-May-28 19:52:00 UTC,1.87,20.269
Mercury Venus,1018, 1018-May-23 11:16:00 UTC,0.507,11.311
Mercury Venus,1019, 1019-May-16 15:27:00 UTC,0.574,1.094
Mercury Venus,1020, 1020-May-08 17:27:00 UTC,1.516,9.479
Mercury Venus,1021, 1021-May-03 04:08:00 UTC,2.335,18.81
Mercury Venus,1022, 1022-May-09 16:10:00 UTC,2.342,15.062
Mercury Venus,1022, 1022-Jun-21 00:45:00 UTC,2.076,20.569
Mercury Venus,1023, 1023-Jun-16 12:25:00 UTC,0.302,12.389
Mercury Venus,1024, 1024-Jun-08 20:16:00 UTC,0.77,2.32
Mercury Venus,1025, 1025-Jun-01 23:21:00 UTC,1.504,8.495
Mercury Venus,1026, 1026-May-27 03:02:00 UTC,1.922,18.145
Mercury Venus,1027, 1027-May-25 16:57:00 UTC,1.381,24.001
Mercury Venus,1027, 1027-Jun-22 04:33:00 UTC,4.755,4.435
Mercury Venus,1027, 1027-Jul-13 22:36:00 UTC,2.329,19.789
Mercury Venus,1028, 1028-Jul-09 20:19:00 UTC,0.005,13.026
Mercury Venus,1029, 1029-Jul-03 10:43:00 UTC,0.946,3.139
Mercury Venus,1030, 1030-Jun-26 18:22:00 UTC,1.397,7.848
Mercury Venus,1031, 1031-Jun-20 21:56:00 UTC,1.43,17.559
Mercury Venus,1032, 1032-Jun-16 16:23:00 UTC,0.672,24.988
Mercury Venus,1032, 1032-Aug-04 18:31:00 UTC,2.89,17.534
Mercury Venus,1033, 1033-Aug-03 12:41:00 UTC,0.383,13.426
Mercury Venus,1034, 1034-Jul-28 11:57:00 UTC,1.065,3.752
Mercury Venus,1035, 1035-Jul-22 02:46:00 UTC,1.173,7.217
Mercury Venus,1036, 1036-Jul-15 10:03:00 UTC,0.851,16.821
Mercury Venus,1037, 1037-Jul-11 14:03:00 UTC,0.129,24.794
Mercury Venus,1037, 1037-Aug-29 22:23:00 UTC,4.253,15.809
Mercury Venus,1038, 1038-Jul-14 20:07:00 UTC,4.266,24.03
Mercury Venus,1038, 1038-Aug-28 13:07:00 UTC,0.802,13.913
Mercury Venus,1039, 1039-Aug-23 00:00:00 UTC,1.084,4.445
Mercury Venus,1040, 1040-Aug-16 00:20:00 UTC,0.839,6.251
Mercury Venus,1041, 1041-Aug-10 13:56:00 UTC,0.226,15.665
Mercury Venus,1042, 1042-Aug-06 14:04:00 UTC,0.895,23.832
Mercury Venus,1042, 1042-Sep-24 20:02:00 UTC,5.548,15.528
Mercury Venus,1043, 1043-Aug-07 17:23:00 UTC,3.496,26.779
Mercury Venus,1043, 1043-Aug-20 20:00:00 UTC,5.076,16.641
Mercury Venus,1043, 1043-Sep-22 22:18:00 UTC,1.17,14.733
Mercury Venus,1044, 1044-Sep-16 22:55:00 UTC,0.986,5.537
Mercury Venus,1045, 1045-Sep-11 09:51:00 UTC,0.429,4.645
Mercury Venus,1046, 1046-Sep-06 06:22:00 UTC,0.377,13.848
Mercury Venus,1047, 1047-Sep-02 05:55:00 UTC,1.52,22.087
Mercury Venus,1047, 1047-Oct-20 16:50:00 UTC,6.731,16.129
