Planets,Years,Date,Angular Separation (deg),Elongation
Mercury Neptune,719, 0719-Apr-02 00:33:00 UTC,0.749,2.985
Mercury Neptune,720, 0720-Mar-24 10:55:00 UTC,1.695,6.584
Mercury Neptune,721, 0721-Mar-17 13:57:00 UTC,2.945,15.323
Mercury Neptune,721, 0721-Apr-30 15:00:00 UTC,7.597,18.171
Mercury Neptune,722, 0722-Mar-17 13:57:00 UTC,5.524,16.152
Mercury Neptune,722, 0722-May-02 09:58:00 UTC,1.285,24.938
Mercury Neptune,723, 0723-Apr-28 03:30:00 UTC,0.389,18.558
Mercury Neptune,724, 0724-Apr-20 09:43:00 UTC,0.515,9.95
Mercury Neptune,725, 0725-Apr-12 20:14:00 UTC,1.425,0.66
Mercury Neptune,726, 0726-Apr-05 05:27:00 UTC,2.423,8.885
Mercury Neptune,727, 0727-Mar-29 17:34:00 UTC,3.667,17.287
Mercury Neptune,727, 0727-May-12 04:58:00 UTC,6.053,17.266
Mercury Neptune,728, 0728-Mar-29 09:49:00 UTC,6.931,14.803
Mercury Neptune,728, 0728-May-14 07:43:00 UTC,1.089,23.395
Mercury Neptune,729, 0729-May-09 09:06:00 UTC,0.09,16.453
Mercury Neptune,730, 0730-May-02 07:24:00 UTC,1.098,7.563
Mercury Neptune,731, 0731-Apr-24 14:12:00 UTC,2.04,1.94
Mercury Neptune,732, 0732-Apr-16 01:04:00 UTC,3.011,11.309
Mercury Neptune,733, 0733-Apr-10 04:03:00 UTC,4.113,19.202
Mercury Neptune,733, 0733-May-23 00:21:00 UTC,4.611,16.575
Mercury Neptune,734, 0734-Apr-10 05:23:00 UTC,8.605,14.59
Mercury Neptune,734, 0734-May-27 01:35:00 UTC,0.727,21.623
Mercury Neptune,735, 0735-May-21 11:28:00 UTC,0.608,14.142
Mercury Neptune,736, 0736-May-13 02:43:00 UTC,1.635,5.026
Mercury Neptune,737, 0737-May-05 07:34:00 UTC,2.532,4.554
Mercury Neptune,738, 0738-Apr-27 22:48:00 UTC,3.388,13.743
Mercury Neptune,739, 0739-Apr-22 21:48:00 UTC,4.181,20.95
Mercury Neptune,739, 0739-Jun-04 12:38:00 UTC,3.44,16.61
Mercury Neptune,740, 0740-Jun-07 13:42:00 UTC,0.255,19.698
Mercury Neptune,741, 0741-Jun-01 09:53:00 UTC,1.102,11.725
Mercury Neptune,742, 0742-May-24 20:11:00 UTC,2.066,2.496
Mercury Neptune,743, 0743-May-17 01:38:00 UTC,2.845,7.182
Mercury Neptune,744, 0744-May-09 00:00:00 UTC,3.5,16.116
Mercury Neptune,745, 0745-May-04 23:35:00 UTC,3.816,22.482
Mercury Neptune,745, 0745-Jun-19 16:47:00 UTC,2.647,19.153
Mercury Neptune,746, 0746-Jun-19 21:58:00 UTC,0.269,17.609
Mercury Neptune,747, 0747-Jun-13 06:22:00 UTC,1.522,9.206
Mercury Neptune,748, 0748-Jun-04 13:42:00 UTC,2.344,1.071
Mercury Neptune,749, 0749-May-27 21:52:00 UTC,2.939,9.754
Mercury Neptune,750, 0750-May-21 04:58:00 UTC,3.318,18.347
Mercury Neptune,751, 0751-May-18 06:13:00 UTC,3.022,23.738
Mercury Neptune,751, 0751-Jun-19 04:10:00 UTC,3.503,7.255
Mercury Neptune,751, 0751-Jul-04 16:18:00 UTC,1.77,19.784
Mercury Neptune,752, 0752-Jul-01 01:13:00 UTC,0.754,15.438
Mercury Neptune,753, 0753-Jun-24 00:55:00 UTC,1.806,6.727
Mercury Neptune,754, 0754-Jun-16 07:56:00 UTC,2.427,3.136
Mercury Neptune,755, 0755-Jun-08 20:50:00 UTC,2.79,12.18
Mercury Neptune,756, 0756-Jun-01 13:48:00 UTC,2.845,20.386
Mercury Neptune,757, 0757-May-30 16:46:00 UTC,1.855,24.689
Mercury Neptune,757, 0757-Jun-25 19:43:00 UTC,3.89,4.708
Mercury Neptune,757, 0757-Jul-17 09:44:00 UTC,0.846,19.283
Mercury Neptune,758, 0758-Jul-13 01:47:00 UTC,1.134,13.186
Mercury Neptune,759, 0759-Jul-05 19:55:00 UTC,1.919,4.351
Mercury Neptune,760, 0760-Jun-27 04:43:00 UTC,2.302,5.528
Mercury Neptune,761, 0761-Jun-19 23:36:00 UTC,2.403,14.416
Mercury Neptune,762, 0762-Jun-14 02:37:00 UTC,2.114,22.201
Mercury Neptune,763, 0763-Jun-13 05:53:00 UTC,0.407,25.289
Mercury Neptune,763, 0763-Jul-03 10:05:00 UTC,4.198,8.745
Mercury Neptune,763, 0763-Jul-30 10:29:00 UTC,0.056,18.192
Mercury Neptune,764, 0764-Jul-24 00:07:00 UTC,1.348,10.966
Mercury Neptune,765, 0765-Jul-16 15:58:00 UTC,1.839,2.383
Mercury Neptune,766, 0766-Jul-09 04:20:00 UTC,1.969,7.751
Mercury Neptune,767, 0767-Jul-02 05:58:00 UTC,1.805,16.4
Mercury Neptune,768, 0768-Jun-25 19:06:00 UTC,1.177,23.749
Mercury Neptune,768, 0768-Aug-15 13:48:00 UTC,8.125,15.405
Mercury Neptune,769, 0769-Jun-25 23:25:00 UTC,1.252,25.412
Mercury Neptune,769, 0769-Aug-11 01:07:00 UTC,0.508,16.741
Mercury Neptune,770, 0770-Aug-04 22:34:00 UTC,1.374,8.824
Mercury Neptune,771, 0771-Jul-28 14:50:00 UTC,1.57,1.831
Mercury Neptune,772, 0772-Jul-20 08:04:00 UTC,1.453,9.748
Mercury Neptune,773, 0773-Jul-13 16:56:00 UTC,1.036,18.13
Mercury Neptune,774, 0774-Jul-08 16:15:00 UTC,0.099,25.022
Mercury Neptune,774, 0774-Aug-26 04:14:00 UTC,4.659,15.572
Mercury Neptune,775, 0775-Jul-09 21:04:00 UTC,3.095,24.879
Mercury Neptune,775, 0775-Aug-23 09:31:00 UTC,0.808,15.13
Mercury Neptune,776, 0776-Aug-15 22:09:00 UTC,1.21,6.862
Mercury Neptune,777, 0777-Aug-08 16:47:00 UTC,1.136,3.015
Mercury Neptune,778, 0778-Aug-01 15:30:00 UTC,0.795,11.449
Mercury Neptune,779, 0779-Jul-26 07:38:00 UTC,0.156,19.552
Mercury Neptune,780, 0780-Jul-20 17:36:00 UTC,1.047,25.975
Mercury Neptune,780, 0780-Sep-05 09:58:00 UTC,1.415,16.378
Mercury Neptune,781, 0781-Jul-22 05:33:00 UTC,5.204,23.938
Mercury Neptune,781, 0781-Sep-03 15:13:00 UTC,0.857,13.518
Mercury Neptune,782, 0782-Aug-28 00:26:00 UTC,0.88,5.125
Mercury Neptune,783, 0783-Aug-20 22:58:00 UTC,0.572,4.442
Mercury Neptune,784, 0784-Aug-13 03:50:00 UTC,0.039,12.875
Mercury Neptune,785, 0785-Aug-07 03:31:00 UTC,0.784,20.701
Mercury Neptune,786, 0786-Aug-03 01:34:00 UTC,2.199,26.604
Mercury Neptune,786, 0786-Sep-09 12:54:00 UTC,2.939,9.553
Mercury Neptune,786, 0786-Sep-19 19:12:00 UTC,0.141,17.992
Mercury Neptune,787, 0787-Aug-03 08:26:00 UTC,7.637,23.282
Mercury Neptune,787, 0787-Sep-15 21:17:00 UTC,0.696,12.015
Mercury Neptune,788, 0788-Sep-08 06:14:00 UTC,0.42,3.65
Mercury Neptune,789, 0789-Sep-01 09:18:00 UTC,0.076,5.677
Mercury Neptune,790, 0790-Aug-25 20:05:00 UTC,0.758,13.988
Mercury Neptune,791, 0791-Aug-20 03:08:00 UTC,1.716,21.544
Mercury Neptune,792, 0792-Aug-15 16:12:00 UTC,3.279,26.854
Mercury Neptune,792, 0792-Sep-14 16:21:00 UTC,3.805,2.97
Mercury Neptune,792, 0792-Oct-02 04:15:00 UTC,0.508,17.785
Mercury Neptune,793, 0793-Sep-27 05:11:00 UTC,0.375,10.714
Mercury Neptune,794, 0794-Sep-20 16:11:00 UTC,0.124,2.434
Mercury Neptune,795, 0795-Sep-14 00:22:00 UTC,0.761,6.67
Mercury Neptune,796, 0796-Sep-06 17:16:00 UTC,1.55,14.846
Mercury Neptune,797, 0797-Sep-01 08:12:00 UTC,2.591,22.143
Mercury Neptune,797, 0797-Oct-19 00:40:00 UTC,6.99,16.256
Mercury Neptune,798, 0798-Aug-29 18:16:00 UTC,4.23,26.643
Mercury Neptune,798, 0798-Sep-21 18:27:00 UTC,4.318,5.111
Mercury Neptune,798, 0798-Oct-15 02:26:00 UTC,0.464,17.145
Mercury Neptune,799, 0799-Oct-09 16:57:00 UTC,0.056,9.629
Mercury Neptune,800, 0800-Oct-02 06:51:00 UTC,0.709,1.44
Mercury Neptune,801, 0801-Sep-25 19:44:00 UTC,1.437,7.42
Mercury Neptune,802, 0802-Sep-19 18:00:00 UTC,2.28,15.453
Mercury Neptune,803, 0803-Sep-14 16:54:00 UTC,3.343,22.495
Mercury Neptune,803, 0803-Oct-28 21:34:00 UTC,3.206,16.638
Mercury Neptune,804, 0804-Sep-12 15:47:00 UTC,4.95,25.627
Mercury Neptune,804, 0804-Sep-27 16:43:00 UTC,4.689,11.136
Mercury Neptune,804, 0804-Oct-26 21:38:00 UTC,0.201,16.515
Mercury Neptune,805, 0805-Oct-21 08:21:00 UTC,0.542,8.808
Mercury Neptune,806, 0806-Oct-15 01:36:00 UTC,1.286,0.637
Mercury Neptune,807, 0807-Oct-08 18:54:00 UTC,2.056,7.959
Mercury Neptune,808, 0808-Oct-01 22:20:00 UTC,2.904,15.879
Mercury Neptune,809, 0809-Sep-27 06:01:00 UTC,3.922,22.66
Mercury Neptune,809, 0809-Nov-04 04:26:00 UTC,0.148,13.843
Mercury Neptune,809, 0809-Nov-09 13:19:00 UTC,0.683,19.201
Mercury Neptune,810, 0810-Oct-03 04:25:00 UTC,5.151,18.217
Mercury Neptune,810, 0810-Nov-08 18:44:00 UTC,0.182,16.004
Mercury Neptune,811, 0811-Nov-03 04:15:00 UTC,1.038,8.22
Mercury Neptune,812, 0812-Oct-27 00:21:00 UTC,1.816,0.088
Mercury Neptune,813, 0813-Oct-20 20:59:00 UTC,2.577,8.351
Mercury Neptune,814, 0814-Oct-15 04:30:00 UTC,3.376,16.17
Mercury Neptune,815, 0815-Oct-10 21:59:00 UTC,4.265,22.645
Mercury Neptune,815, 0815-Nov-09 23:23:00 UTC,0.341,6.632
Mercury Neptune,815, 0815-Nov-24 22:55:00 UTC,0.577,21.141
Mercury Neptune,816, 0816-Oct-10 18:36:00 UTC,6.75,19.6
Mercury Neptune,816, 0816-Nov-20 17:51:00 UTC,0.609,15.673
Mercury Neptune,817, 0817-Nov-15 03:06:00 UTC,1.497,7.864
Mercury Neptune,818, 0818-Nov-09 01:16:00 UTC,2.256,0.639
Mercury Neptune,819, 0819-Nov-03 00:21:00 UTC,2.962,8.647
Mercury Neptune,820, 0820-Oct-27 11:18:00 UTC,3.655,16.398
Mercury Neptune,821, 0821-Oct-23 18:18:00 UTC,4.308,22.465
Mercury Neptune,821, 0821-Nov-16 01:49:00 UTC,0.539,1.202
Mercury Neptune,821, 0821-Dec-07 18:41:00 UTC,0.193,21.661
Mercury Neptune,822, 0822-Dec-03 20:04:00 UTC,1.031,15.482
Mercury Neptune,823, 0823-Nov-28 05:01:00 UTC,1.886,7.656
Mercury Neptune,824, 0824-Nov-21 04:04:00 UTC,2.579,1.174
Mercury Neptune,825, 0825-Nov-15 04:06:00 UTC,3.182,8.937
Mercury Neptune,826, 0826-Nov-09 17:18:00 UTC,3.71,16.624
Mercury Neptune,826, 0826-Dec-22 09:28:00 UTC,5.581,20.12
Mercury Neptune,827, 0827-Nov-06 22:41:00 UTC,3.95,21.96
Mercury Neptune,827, 0827-Nov-23 06:44:00 UTC,0.683,5.55
Mercury Neptune,827, 0827-Dec-21 08:10:00 UTC,0.249,21.955
Mercury Neptune,828, 0828-Dec-15 23:44:00 UTC,1.401,15.392
Mercury Neptune,829, 0829-Dec-10 07:28:00 UTC,2.17,7.547
Mercury Neptune,830, 0830-Dec-04 06:10:00 UTC,2.753,1.651
Mercury Neptune,831, 0831-Nov-28 05:58:00 UTC,3.211,9.268
Mercury Neptune,832, 0832-Nov-21 21:17:00 UTC,3.512,16.912
Mercury Neptune,833, 0833-Jan-01 08:29:00 UTC,2.427,21.387
Mercury Neptune,833, 0833-Nov-28 20:07:00 UTC,1.024,11.921
Mercury Neptune,834, 0834-Jan-02 20:05:00 UTC,0.674,22.153
Mercury Neptune,834, 0834-Dec-29 04:49:00 UTC,1.69,15.302
Mercury Neptune,835, 0835-Dec-23 10:31:00 UTC,2.328,7.392
Mercury Neptune,836, 0836-Dec-16 07:23:00 UTC,2.765,2.107
Mercury Neptune,837, 0837-Dec-10 05:28:00 UTC,3.035,9.718
Mercury Neptune,838, 0838-Dec-04 22:45:00 UTC,3.036,17.289
Mercury Neptune,839, 0839-Jan-05 17:01:00 UTC,2.593,14.733
Mercury Neptune,839, 0839-Jan-16 22:57:00 UTC,0.98,24.932
Mercury Neptune,839, 0839-Dec-05 06:45:00 UTC,2.83,16.512
Mercury Neptune,840, 0840-Jan-16 06:47:00 UTC,1.037,22.234
Mercury Neptune,841, 0841-Jan-10 09:01:00 UTC,1.869,15.14
Mercury Neptune,842, 0842-Jan-04 11:17:00 UTC,2.342,7.134
Mercury Neptune,842, 0842-Dec-29 05:00:00 UTC,2.6,2.559
Mercury Neptune,843, 0843-Dec-23 00:35:00 UTC,2.646,10.315
Mercury Neptune,844, 0844-Dec-16 21:16:00 UTC,2.264,17.739
Mercury Neptune,845, 0845-Jan-10 20:43:00 UTC,3.132,7.804
Mercury Neptune,845, 0845-Jan-30 18:32:00 UTC,0.226,26.417
Mercury Neptune,845, 0845-Dec-13 15:52:00 UTC,6.358,16.681
Mercury Neptune,846, 0846-Jan-28 15:41:00 UTC,1.308,22.15
Mercury Neptune,847, 0847-Jan-23 11:45:00 UTC,1.923,14.799
Mercury Neptune,848, 0848-Jan-17 09:38:00 UTC,2.204,6.655
Mercury Neptune,849, 0849-Jan-09 23:08:00 UTC,2.257,3.114
Mercury Neptune,850, 0850-Jan-03 15:38:00 UTC,2.047,11.114
Mercury Neptune,850, 0850-Dec-29 19:11:00 UTC,1.177,18.193
Mercury Neptune,851, 0851-Jan-17 22:35:00 UTC,3.514,3.586
Mercury Neptune,851, 0851-Feb-13 21:55:00 UTC,0.355,27.001
Mercury Neptune,852, 0852-Feb-10 22:02:00 UTC,1.467,21.834
Mercury Neptune,853, 0853-Feb-04 11:09:00 UTC,1.842,14.228
Mercury Neptune,854, 0854-Jan-29 03:29:00 UTC,1.911,5.927
Mercury Neptune,855, 0855-Jan-22 12:01:00 UTC,1.745,3.854
Mercury Neptune,856, 0856-Jan-16 01:29:00 UTC,1.255,12.101
Mercury Neptune,856, 0856-Feb-27 15:07:00 UTC,6.846,22.678
Mercury Neptune,857, 0857-Jan-10 19:26:00 UTC,0.254,18.399
Mercury Neptune,857, 0857-Jan-23 15:05:00 UTC,3.705,7.403
Mercury Neptune,857, 0857-Feb-26 15:36:00 UTC,0.787,27.063
Mercury Neptune,858, 0858-Feb-23 00:35:00 UTC,1.501,21.242
Mercury Neptune,859, 0859-Feb-17 06:38:00 UTC,1.624,13.369
Mercury Neptune,860, 0860-Feb-10 17:01:00 UTC,1.473,4.897
Mercury Neptune,861, 0861-Feb-02 20:26:00 UTC,1.079,4.888
Mercury Neptune,862, 0862-Jan-27 08:01:00 UTC,0.293,13.305
Mercury Neptune,862, 0862-Mar-09 17:16:00 UTC,4.101,22.75
Mercury Neptune,863, 0863-Jan-24 06:04:00 UTC,2.181,17.743
Mercury Neptune,863, 0863-Mar-12 03:35:00 UTC,1.08,26.688
Mercury Neptune,864, 0864-Mar-06 23:23:00 UTC,1.406,20.333
Mercury Neptune,865, 0865-Feb-28 21:38:00 UTC,1.275,12.196
Mercury Neptune,866, 0866-Feb-22 01:33:00 UTC,0.907,3.578
Mercury Neptune,867, 0867-Feb-14 23:55:00 UTC,0.292,6.226
Mercury Neptune,868, 0868-Feb-08 11:32:00 UTC,0.787,14.651
Mercury Neptune,868, 0868-Mar-20 10:48:00 UTC,1.681,23.05
Mercury Neptune,869, 0869-Feb-04 13:26:00 UTC,4.91,16.517
Mercury Neptune,869, 0869-Mar-24 09:06:00 UTC,1.224,25.933
Mercury Neptune,870, 0870-Mar-19 17:14:00 UTC,1.183,19.12
Mercury Neptune,871, 0871-Mar-13 07:54:00 UTC,0.809,10.711
Mercury Neptune,872, 0872-Mar-05 05:37:00 UTC,0.237,2.053
Mercury Neptune,873, 0873-Feb-26 00:05:00 UTC,0.581,7.881
Mercury Neptune,874, 0874-Feb-19 15:52:00 UTC,1.935,16.117
Mercury Neptune,874, 0874-Apr-03 20:39:00 UTC,0.112,24.727
Mercury Neptune,875, 0875-Feb-15 12:51:00 UTC,8.158,15.967
Mercury Neptune,875, 0875-Apr-06 10:30:00 UTC,1.222,24.808
Mercury Neptune,876, 0876-Mar-31 07:02:00 UTC,0.841,17.578
Mercury Neptune,877, 0877-Mar-24 13:46:00 UTC,0.247,8.91
Mercury Neptune,878, 0878-Mar-17 05:30:00 UTC,0.498,1.169
Mercury Neptune,879, 0879-Mar-09 21:27:00 UTC,1.48,9.772
Mercury Neptune,880, 0880-Mar-02 23:06:00 UTC,3.048,17.552
Mercury Neptune,880, 0880-Apr-01 15:33:00 UTC,2.607,11.291
Mercury Neptune,880, 0880-Apr-17 21:01:00 UTC,1.025,25.592
Mercury Neptune,881, 0881-Apr-18 06:07:00 UTC,1.075,23.388
Mercury Neptune,882, 0882-Apr-12 15:48:00 UTC,0.399,15.767
Mercury Neptune,883, 0883-Apr-05 15:08:00 UTC,0.374,6.847
Mercury Neptune,884, 0884-Mar-28 02:07:00 UTC,1.251,2.712
Mercury Neptune,885, 0885-Mar-20 18:17:00 UTC,2.34,11.859
Mercury Neptune,886, 0886-Mar-15 16:07:00 UTC,4.014,18.837
Mercury Neptune,886, 0886-Apr-09 11:45:00 UTC,2.832,5.185
Mercury Neptune,886, 0886-May-02 03:26:00 UTC,1.494,25.355
Mercury Neptune,887, 0887-Apr-30 21:53:00 UTC,0.791,21.676
Mercury Neptune,888, 0888-Apr-23 20:39:00 UTC,0.118,13.685
Mercury Neptune,889, 0889-Apr-16 13:03:00 UTC,1.016,4.54
Mercury Neptune,890, 0890-Apr-08 20:44:00 UTC,1.964,4.987
Mercury Neptune,891, 0891-Apr-01 16:03:00 UTC,3.079,14.041
Mercury Neptune,892, 0892-Mar-28 03:40:00 UTC,4.643,19.676
Mercury Neptune,892, 0892-Apr-17 00:37:00 UTC,2.814,0.841
Mercury Neptune,892, 0892-May-14 20:44:00 UTC,1.628,24.521
Mercury Neptune,893, 0893-May-12 08:35:00 UTC,0.395,19.753
Mercury Neptune,894, 0894-May-05 21:05:00 UTC,0.668,11.411
Mercury Neptune,895, 0895-Apr-28 07:49:00 UTC,1.623,2.08
Mercury Neptune,896, 0896-Apr-19 14:29:00 UTC,2.571,7.443
Mercury Neptune,897, 0897-Apr-12 16:55:00 UTC,3.612,16.246
Mercury Neptune,898, 0898-Apr-25 13:58:00 UTC,2.743,5.669
Mercury Neptune,898, 0898-May-28 06:46:00 UTC,1.475,23.332
Mercury Neptune,899, 0899-May-24 15:29:00 UTC,0.082,17.626
Mercury Neptune,900, 0900-May-17 18:35:00 UTC,1.205,8.961
Mercury Neptune,901, 0901-May-10 01:25:00 UTC,2.144,0.643
Mercury Neptune,902, 0902-May-02 09:27:00 UTC,3.013,9.982
Mercury Neptune,903, 0903-Apr-25 22:26:00 UTC,3.862,18.399
Mercury Neptune,904, 0904-May-04 02:47:00 UTC,2.789,10.663
Mercury Neptune,904, 0904-Jun-10 09:07:00 UTC,1.092,21.892
Mercury Neptune,905, 0905-Jun-05 18:11:00 UTC,0.584,15.356
Mercury Neptune,906, 0906-May-29 13:24:00 UTC,1.672,6.427
Mercury Neptune,907, 0907-May-21 18:21:00 UTC,2.517,3.226
Mercury Neptune,908, 0908-May-13 06:17:00 UTC,3.229,12.48
Mercury Neptune,909, 0909-May-07 09:02:00 UTC,3.772,20.424
Mercury Neptune,910, 0910-May-13 08:51:00 UTC,3.376,14.297
Mercury Neptune,910, 0910-Jun-23 04:56:00 UTC,0.555,20.251
Mercury Neptune,911, 0911-Jun-17 17:51:00 UTC,1.053,12.967
Mercury Neptune,912, 0912-Jun-09 07:25:00 UTC,2.017,3.881
Mercury Neptune,913, 0913-Jun-01 12:55:00 UTC,2.7,5.871
Mercury Neptune,914, 0914-May-25 06:52:00 UTC,3.186,14.904
Mercury Neptune,915, 0915-May-20 00:40:00 UTC,3.327,22.272
Mercury Neptune,915, 0915-Jul-07 03:34:00 UTC,6.723,16.373
Mercury Neptune,916, 0916-May-22 19:42:00 UTC,4.591,16.434
Mercury Neptune,916, 0916-Jul-04 18:13:00 UTC,0.029,18.437
Mercury Neptune,917, 0917-Jun-28 14:52:00 UTC,1.424,10.535
Mercury Neptune,918, 0918-Jun-21 01:06:00 UTC,2.192,1.725
Mercury Neptune,919, 0919-Jun-13 09:06:00 UTC,2.661,8.382
Mercury Neptune,920, 0920-Jun-05 10:31:00 UTC,2.872,17.136
Mercury Neptune,921, 0921-May-31 19:44:00 UTC,2.554,23.89
Mercury Neptune,921, 0921-Jul-18 05:13:00 UTC,4.268,16.664
Mercury Neptune,922, 0922-Jun-02 18:31:00 UTC,6.248,18.003
Mercury Neptune,922, 0922-Jul-17 01:50:00 UTC,0.557,16.488
Mercury Neptune,923, 0923-Jul-10 10:48:00 UTC,1.646,8.122
Mercury Neptune,924, 0924-Jul-01 20:27:00 UTC,2.172,2.049
Mercury Neptune,925, 0925-Jun-24 08:56:00 UTC,2.395,10.753
Mercury Neptune,926, 0926-Jun-17 18:35:00 UTC,2.306,19.173
Mercury Neptune,927, 0927-Jun-13 18:25:00 UTC,1.512,25.253
Mercury Neptune,927, 0927-Jul-31 06:57:00 UTC,2.049,17.614
Mercury Neptune,928, 0928-Jun-12 20:54:00 UTC,8.169,19.327
Mercury Neptune,928, 0928-Jul-28 05:19:00 UTC,0.944,14.45
Mercury Neptune,929, 0929-Jul-21 06:43:00 UTC,1.686,5.838
Mercury Neptune,930, 0930-Jul-13 17:48:00 UTC,1.95,4.069
Mercury Neptune,931, 0931-Jul-06 11:42:00 UTC,1.919,12.862
Mercury Neptune,932, 0932-Jun-29 05:47:00 UTC,1.532,20.935
Mercury Neptune,933, 0933-Jun-25 20:23:00 UTC,0.281,26.319
Mercury Neptune,933, 0933-Aug-13 06:26:00 UTC,0.612,18.203
Mercury Neptune,934, 0934-Aug-09 06:09:00 UTC,1.14,12.423
Mercury Neptune,935, 0935-Aug-02 04:09:00 UTC,1.536,3.8
Mercury Neptune,936, 0936-Jul-24 18:48:00 UTC,1.542,6.089
Mercury Neptune,937, 0937-Jul-17 19:05:00 UTC,1.264,14.734
Mercury Neptune,938, 0938-Jul-11 21:44:00 UTC,0.599,22.44
Mercury Neptune,939, 0939-Jul-09 04:20:00 UTC,1.072,27.036
Mercury Neptune,939, 0939-Aug-07 10:35:00 UTC,4.855,4.393
Mercury Neptune,939, 0939-Aug-26 12:53:00 UTC,0.216,17.61
Mercury Neptune,940, 0940-Aug-20 06:50:00 UTC,1.132,10.469
Mercury Neptune,941, 0941-Aug-13 04:26:00 UTC,1.211,2.228
Mercury Neptune,942, 0942-Aug-05 23:32:00 UTC,0.98,7.875
Mercury Neptune,943, 0943-Jul-30 06:20:00 UTC,0.482,16.304
Mercury Neptune,944, 0944-Jul-23 17:44:00 UTC,0.424,23.646
Mercury Neptune,944, 0944-Sep-12 07:21:00 UTC,8.259,15.318
Mercury Neptune,945, 0945-Jul-21 19:59:00 UTC,2.468,27.285
Mercury Neptune,945, 0945-Aug-13 11:17:00 UTC,5.298,7.775
Mercury Neptune,945, 0945-Sep-07 05:42:00 UTC,0.609,16.484
Mercury Neptune,946, 0946-Sep-01 08:33:00 UTC,0.935,8.692
Mercury Neptune,947, 0947-Aug-25 08:13:00 UTC,0.742,1.74
Mercury Neptune,948, 0948-Aug-17 08:45:00 UTC,0.306,9.387
Mercury Neptune,949, 0949-Aug-10 22:28:00 UTC,0.377,17.595
Mercury Neptune,950, 0950-Aug-05 19:12:00 UTC,1.479,24.567
Mercury Neptune,950, 0950-Sep-22 10:44:00 UTC,4.532,15.548
Mercury Neptune,951, 0951-Aug-05 02:31:00 UTC,3.87,26.814
Mercury Neptune,951, 0951-Aug-19 08:17:00 UTC,5.535,15.251
Mercury Neptune,951, 0951-Sep-19 17:24:00 UTC,0.686,15.203
Mercury Neptune,952, 0952-Sep-12 13:32:00 UTC,0.583,7.108
Mercury Neptune,953, 0953-Sep-05 16:33:00 UTC,0.168,2.413
Mercury Neptune,954, 0954-Aug-29 22:32:00 UTC,0.431,10.613
Mercury Neptune,955, 0955-Aug-23 18:57:00 UTC,1.255,18.592
Mercury Neptune,956, 0956-Aug-18 01:37:00 UTC,2.493,25.175
Mercury Neptune,956, 0956-Oct-01 22:58:00 UTC,0.889,16.23
Mercury Neptune,957, 0957-Aug-19 06:32:00 UTC,5.273,24.968
Mercury Neptune,957, 0957-Oct-01 03:30:00 UTC,0.527,13.993
Mercury Neptune,958, 0958-Sep-24 21:40:00 UTC,0.119,5.788
Mercury Neptune,959, 0959-Sep-18 04:56:00 UTC,0.462,3.285
Mercury Neptune,960, 0960-Sep-10 16:40:00 UTC,1.18,11.558
Mercury Neptune,961, 0961-Sep-04 19:57:00 UTC,2.096,19.331
Mercury Neptune,962, 0962-Aug-31 14:24:00 UTC,3.409,25.486
Mercury Neptune,962, 0962-Oct-06 02:11:00 UTC,1.958,8.549
Mercury Neptune,962, 0962-Oct-17 05:16:00 UTC,0.453,18.733
Mercury Neptune,963, 0963-Sep-01 19:36:00 UTC,7.11,22.75
Mercury Neptune,963, 0963-Oct-13 15:45:00 UTC,0.206,12.934
Mercury Neptune,964, 0964-Oct-06 10:36:00 UTC,0.41,4.696
Mercury Neptune,965, 0965-Sep-29 22:08:00 UTC,1.104,4.038
Mercury Neptune,966, 0966-Sep-23 15:02:00 UTC,1.891,12.253
Mercury Neptune,967, 0967-Sep-18 00:42:00 UTC,2.846,19.825
Mercury Neptune,968, 0968-Sep-13 09:39:00 UTC,4.155,25.472
Mercury Neptune,968, 0968-Oct-11 18:25:00 UTC,2.604,2.094
Mercury Neptune,968, 0968-Oct-29 19:31:00 UTC,0.486,18.853
Mercury Neptune,969, 0969-Oct-25 06:31:00 UTC,0.213,12.108
Mercury Neptune,970, 0970-Oct-19 03:11:00 UTC,0.956,3.882
Mercury Neptune,971, 0971-Oct-12 18:54:00 UTC,1.709,4.6
Mercury Neptune,972, 0972-Oct-05 16:36:00 UTC,2.518,12.742
Mercury Neptune,973, 0973-Sep-30 08:42:00 UTC,3.453,20.138
Mercury Neptune,973, 0973-Nov-15 01:11:00 UTC,6.618,17.479
Mercury Neptune,974, 0974-Sep-27 15:14:00 UTC,4.654,25.059
Mercury Neptune,974, 0974-Oct-18 23:09:00 UTC,2.998,4.219
Mercury Neptune,974, 0974-Nov-11 23:47:00 UTC,0.229,18.639
Mercury Neptune,975, 0975-Nov-07 01:34:00 UTC,0.676,11.497
Mercury Neptune,976, 0976-Oct-31 00:27:00 UTC,1.478,3.298
Mercury Neptune,977, 0977-Oct-24 19:34:00 UTC,2.241,5.032
Mercury Neptune,978, 0978-Oct-18 20:58:00 UTC,3.02,13.091
Mercury Neptune,979, 0979-Oct-13 19:11:00 UTC,3.87,20.321
Mercury Neptune,979, 0979-Nov-25 00:07:00 UTC,2.928,18.024
Mercury Neptune,980, 0980-Oct-11 22:13:00 UTC,4.769,23.769
Mercury Neptune,980, 0980-Oct-24 23:11:00 UTC,3.334,10.246
Mercury Neptune,980, 0980-Nov-24 02:33:00 UTC,0.153,18.44
Mercury Neptune,981, 0981-Nov-18 23:45:00 UTC,1.132,11.117
