Planets,Years,Date,Angular Separation (deg),Elongation
Venus Uranus,363, 0363-Jul-05 00:24:00 UTC,0.86,15.345
Venus Uranus,364, 0364-Aug-24 14:33:00 UTC,0.033,26.744
Venus Uranus,365, 0365-Jun-14 01:30:00 UTC,1.161,42.595
Venus Uranus,366, 0366-Jul-31 20:38:00 UTC,0.696,4.415
Venus Uranus,367, 0367-Sep-20 01:58:00 UTC,0.013,37.247
Venus Uranus,368, 0368-Jul-08 02:45:00 UTC,0.771,34.119
Venus Uranus,369, 0369-Aug-27 18:46:00 UTC,0.652,7.292
Venus Uranus,370, 0370-Oct-12 20:42:00 UTC,0.134,45.533
Venus Uranus,371, 0371-Aug-03 23:58:00 UTC,0.565,23.916
Venus Uranus,372, 0372-Sep-23 10:34:00 UTC,0.732,18.758
Venus Uranus,373, 0373-Jul-19 23:34:00 UTC,1.567,45.845
Venus Uranus,374, 0374-Aug-30 11:45:00 UTC,0.498,12.865
Venus Uranus,375, 0375-Oct-20 10:17:00 UTC,0.968,30.158
Venus Uranus,376, 0376-Aug-08 14:15:00 UTC,0.698,41.267
Venus Uranus,377, 0377-Sep-26 02:16:00 UTC,0.546,1.669
Venus Uranus,378, 0378-Nov-13 22:39:00 UTC,1.441,40.63
Venus Uranus,379, 0379-Sep-02 23:48:00 UTC,0.445,31.846
Venus Uranus,380, 0380-Oct-22 12:01:00 UTC,0.706,10.885
Venus Uranus,381, 0381-Dec-03 17:25:00 UTC,2.37,46.933
Venus Uranus,382, 0382-Sep-28 14:07:00 UTC,0.257,20.812
Venus Uranus,383, 0383-Nov-18 09:29:00 UTC,0.996,22.872
Venus Uranus,384, 0384-Sep-09 23:48:00 UTC,2.868,46.251
Venus Uranus,385, 0385-Oct-24 11:22:00 UTC,0.058,8.926
Venus Uranus,386, 0386-Dec-13 07:00:00 UTC,1.484,34.369
Venus Uranus,387, 0387-Oct-02 08:17:00 UTC,1.678,38.733
Venus Uranus,388, 0388-Nov-19 06:17:00 UTC,0.168,3.43
Venus Uranus,390, 0390-Jan-04 23:20:00 UTC,2.403,44.009
Venus Uranus,390, 0390-Oct-26 12:03:00 UTC,1.105,27.975
Venus Uranus,391, 0391-Dec-15 17:16:00 UTC,0.434,15.83
Venus Uranus,392, 0392-Dec-04 19:58:00 UTC,2.05,2.281
Venus Uranus,393, 0393-Nov-20 11:05:00 UTC,0.73,16.003
Venus Uranus,395, 0395-Jan-09 13:29:00 UTC,0.774,27.856
Venus Uranus,395, 0395-Oct-31 01:10:00 UTC,2.378,44.192
Venus Uranus,396, 0396-Dec-15 14:52:00 UTC,0.451,3.567
Venus Uranus,398, 0398-Feb-02 03:30:00 UTC,1.289,38.746
Venus Uranus,398, 0398-Nov-22 06:53:00 UTC,1.525,34.345
Venus Uranus,400, 0400-Jan-10 15:57:00 UTC,0.233,9.095
Venus Uranus,401, 0401-Feb-22 04:45:00 UTC,2.449,46.208
Venus Uranus,401, 0401-Dec-16 06:22:00 UTC,1.062,22.569
Venus Uranus,403, 0403-Feb-04 08:49:00 UTC,0.055,21.327
Venus Uranus,403, 0403-Nov-29 08:30:00 UTC,1.706,47.241
Venus Uranus,405, 0405-Jan-09 20:22:00 UTC,0.792,10.183
Venus Uranus,406, 0406-Feb-28 08:49:00 UTC,0.108,32.772
Venus Uranus,406, 0406-Dec-18 09:31:00 UTC,1.151,39.891
Venus Uranus,408, 0408-Feb-04 15:37:00 UTC,0.647,2.755
Venus Uranus,409, 0409-Mar-22 15:56:00 UTC,0.352,42.417
Venus Uranus,410, 0410-Jan-10 10:08:00 UTC,0.824,28.756
Venus Uranus,411, 0411-Mar-01 10:07:00 UTC,0.609,14.704
Venus Uranus,412, 0412-Jan-05 00:20:00 UTC,2.72,41.107
Venus Uranus,412, 0412-Apr-06 19:15:00 UTC,1.585,45.068
Venus Uranus,413, 0413-Feb-03 15:28:00 UTC,0.667,16.675
Venus Uranus,414, 0414-Mar-25 20:35:00 UTC,0.68,26.326
Venus Uranus,415, 0415-Jan-14 00:33:00 UTC,0.234,44.36
Venus Uranus,416, 0416-Feb-29 09:18:00 UTC,0.634,4.562
Venus Uranus,417, 0417-Apr-18 10:12:00 UTC,0.881,36.885
Venus Uranus,418, 0418-Feb-04 17:15:00 UTC,0.039,34.656
Venus Uranus,419, 0419-Mar-26 08:57:00 UTC,0.707,7.829
Venus Uranus,420, 0420-May-09 09:06:00 UTC,1.239,44.82
Venus Uranus,421, 0421-Feb-28 16:16:00 UTC,0.058,23.222
Venus Uranus,422, 0422-Apr-20 09:12:00 UTC,0.896,19.388
Venus Uranus,423, 0423-Feb-12 14:59:00 UTC,2.851,46.285
Venus Uranus,424, 0424-Mar-25 14:18:00 UTC,0.177,11.429
Venus Uranus,425, 0425-May-15 01:22:00 UTC,1.24,30.329
Venus Uranus,426, 0426-Mar-03 08:27:00 UTC,1.413,40.218
Venus Uranus,427, 0427-Apr-21 00:05:00 UTC,0.343,0.846
Venus Uranus,428, 0428-Jun-07 14:42:00 UTC,1.849,40.021
Venus Uranus,429, 0429-Mar-26 20:41:00 UTC,0.887,29.964
Venus Uranus,430, 0430-May-16 15:34:00 UTC,0.567,11.852
Venus Uranus,431, 0431-Jun-27 23:25:00 UTC,3.122,45.751
Venus Uranus,432, 0432-Apr-20 22:34:00 UTC,0.561,18.837
Venus Uranus,433, 0433-Jun-11 06:52:00 UTC,0.871,22.955
Venus Uranus,434, 0434-Apr-02 02:20:00 UTC,2.877,44.645
Venus Uranus,435, 0435-May-17 19:53:00 UTC,0.308,7.55
Venus Uranus,436, 0436-Jul-06 12:10:00 UTC,1.313,33.452
Venus Uranus,437, 0437-Apr-24 02:32:00 UTC,1.765,36.788
Venus Uranus,438, 0438-Jun-13 03:29:00 UTC,0.088,3.72
Venus Uranus,439, 0439-Jul-31 05:37:00 UTC,2.086,42.505
Venus Uranus,440, 0440-May-19 01:55:00 UTC,1.206,26.697
Venus Uranus,441, 0441-Jul-09 14:07:00 UTC,0.111,14.883
Venus Uranus,442, 0442-May-13 00:00:00 UTC,2.727,41.586
Venus Uranus,442, 0442-Jun-18 06:08:00 UTC,3.313,10.258
Venus Uranus,443, 0443-Jun-15 05:01:00 UTC,0.863,15.961
Venus Uranus,444, 0444-Aug-04 20:07:00 UTC,0.298,25.864
Venus Uranus,445, 0445-May-25 09:51:00 UTC,1.789,42.93
Venus Uranus,446, 0446-Jul-11 21:35:00 UTC,0.649,5.016
Venus Uranus,447, 0447-Aug-31 08:37:00 UTC,0.505,36.305
Venus Uranus,448, 0448-Jun-18 03:36:00 UTC,1.174,34.591
Venus Uranus,449, 0449-Aug-07 19:14:00 UTC,0.539,6.461
Venus Uranus,450, 0450-Sep-23 14:43:00 UTC,0.905,44.825
Venus Uranus,451, 0451-Jul-14 23:38:00 UTC,0.837,24.525
Venus Uranus,452, 0452-Sep-03 13:50:00 UTC,0.534,17.744
Venus Uranus,453, 0453-Jul-01 06:46:00 UTC,0.579,45.288
Venus Uranus,454, 0454-Aug-10 13:37:00 UTC,0.673,13.688
Venus Uranus,455, 0455-Sep-30 19:21:00 UTC,0.653,28.996
Venus Uranus,456, 0456-Jul-19 23:46:00 UTC,0.07,41.68
Venus Uranus,457, 0457-Sep-06 08:24:00 UTC,0.642,2.612
Venus Uranus,458, 0458-Oct-25 17:50:00 UTC,0.94,39.512
Venus Uranus,459, 0459-Aug-14 09:14:00 UTC,0.031,32.631
Venus Uranus,460, 0460-Oct-03 00:12:00 UTC,0.734,9.619
Venus Uranus,461, 0461-Nov-15 18:52:00 UTC,1.442,46.703
Venus Uranus,462, 0462-Sep-09 04:04:00 UTC,0.026,21.936
Venus Uranus,463, 0463-Oct-30 05:46:00 UTC,0.964,21.437
Venus Uranus,464, 0464-Aug-22 15:05:00 UTC,2.605,46.309
Venus Uranus,465, 0465-Oct-05 08:23:00 UTC,0.142,10.367
Venus Uranus,466, 0466-Nov-24 14:08:00 UTC,1.385,32.946
Venus Uranus,467, 0467-Sep-13 15:31:00 UTC,1.457,39.707
Venus Uranus,468, 0468-Oct-31 11:12:00 UTC,0.321,1.89
Venus Uranus,469, 0469-Dec-17 23:17:00 UTC,2.173,42.978
Venus Uranus,470, 0470-Oct-07 22:20:00 UTC,0.947,29.408
Venus Uranus,471, 0471-Nov-27 05:57:00 UTC,0.572,14.104
Venus Uranus,473, 0473-Jan-02 12:03:00 UTC,4.114,45.695
Venus Uranus,473, 0473-Nov-02 02:17:00 UTC,0.604,17.722
Venus Uranus,474, 0474-Dec-22 10:13:00 UTC,0.922,26.196
Venus Uranus,475, 0475-Oct-13 12:17:00 UTC,2.67,45.12
Venus Uranus,476, 0476-Nov-27 11:30:00 UTC,0.327,5.391
Venus Uranus,478, 0478-Jan-15 10:57:00 UTC,1.464,37.375
Venus Uranus,478, 0478-Nov-04 12:53:00 UTC,1.663,35.956
Venus Uranus,479, 0479-Dec-23 18:23:00 UTC,0.082,7.177
Venus Uranus,481, 0481-Feb-05 12:36:00 UTC,2.58,45.735
Venus Uranus,481, 0481-Nov-28 13:45:00 UTC,1.128,24.46
Venus Uranus,483, 0483-Jan-17 16:36:00 UTC,0.151,19.54
Venus Uranus,483, 0483-Nov-13 16:33:00 UTC,2.579,47.336
Venus Uranus,484, 0484-Dec-23 05:32:00 UTC,0.797,12.134
Venus Uranus,486, 0486-Feb-10 22:00:00 UTC,0.404,31.245
Venus Uranus,486, 0486-Dec-01 08:17:00 UTC,1.606,41.482
Venus Uranus,488, 0488-Jan-18 01:45:00 UTC,0.588,1.268
Venus Uranus,489, 0489-Mar-05 14:31:00 UTC,0.789,41.373
Venus Uranus,489, 0489-Dec-24 02:16:00 UTC,1.097,30.65
Venus Uranus,491, 0491-Feb-11 20:53:00 UTC,0.473,12.959
Venus Uranus,492, 0492-Mar-22 20:24:00 UTC,2.038,46.09
Venus Uranus,493, 0493-Jan-17 04:54:00 UTC,0.826,18.59
Venus Uranus,494, 0494-Mar-08 08:30:00 UTC,0.444,24.815
Venus Uranus,494, 0494-Dec-28 12:24:00 UTC,0.383,45.6
Venus Uranus,496, 0496-Feb-11 20:12:00 UTC,0.706,6.309
Venus Uranus,497, 0497-Apr-01 00:13:00 UTC,0.5,35.688
Venus Uranus,498, 0498-Jan-18 11:41:00 UTC,0.362,36.39
Venus Uranus,499, 0499-Mar-08 16:28:00 UTC,0.704,6.28
Venus Uranus,500, 0500-Apr-23 08:55:00 UTC,0.599,44.23
Venus Uranus,501, 0501-Feb-12 01:57:00 UTC,0.328,24.94
Venus Uranus,502, 0502-Apr-03 12:35:00 UTC,0.818,18.035
Venus Uranus,503, 0503-Jan-28 21:08:00 UTC,2.581,46.229
Venus Uranus,503, 0503-Apr-28 17:58:00 UTC,1.755,36.012
Venus Uranus,504, 0504-Mar-08 16:56:00 UTC,0.362,12.988
Venus Uranus,505, 0505-Apr-28 01:19:00 UTC,1.075,29.198
Venus Uranus,506, 0506-Feb-14 20:07:00 UTC,1.06,41.567
Venus Uranus,507, 0507-Apr-03 20:28:00 UTC,0.47,1.456
Venus Uranus,508, 0508-May-21 13:32:00 UTC,1.552,39.147
Venus Uranus,509, 0509-Mar-09 19:10:00 UTC,0.622,31.347
Venus Uranus,510, 0510-Apr-29 05:30:00 UTC,0.658,10.733
Venus Uranus,511, 0511-Jun-11 10:10:00 UTC,2.478,45.628
Venus Uranus,512, 0512-Apr-03 11:14:00 UTC,0.354,20.052
Venus Uranus,513, 0513-May-24 14:11:00 UTC,0.946,21.977
Venus Uranus,514, 0514-Mar-16 03:05:00 UTC,2.942,45.305
Venus Uranus,515, 0515-Apr-29 23:27:00 UTC,0.129,8.565
Venus Uranus,516, 0516-Jun-18 13:38:00 UTC,1.39,32.582
Venus Uranus,517, 0517-Apr-06 07:02:00 UTC,1.724,37.714
Venus Uranus,518, 0518-May-25 23:20:00 UTC,0.091,2.841
Venus Uranus,519, 0519-Jul-13 05:16:00 UTC,2.165,41.789
Venus Uranus,520, 0520-Apr-30 20:05:00 UTC,1.152,27.514
Venus Uranus,521, 0521-Jun-21 04:04:00 UTC,0.322,14.062
Venus Uranus,522, 0522-Apr-29 22:12:00 UTC,3.988,37.853
Venus Uranus,522, 0522-May-22 20:45:00 UTC,1.311,16.049
Venus Uranus,522, 0522-Jul-30 23:15:00 UTC,4.138,45.381
Venus Uranus,523, 0523-May-27 15:48:00 UTC,0.794,16.66
Venus Uranus,524, 0524-Jul-17 05:54:00 UTC,0.581,25.023
Venus Uranus,525, 0525-May-07 00:35:00 UTC,2.291,43.363
Venus Uranus,526, 0526-Jun-23 02:44:00 UTC,0.548,5.627
Venus Uranus,527, 0527-Aug-12 16:43:00 UTC,0.916,35.429
Venus Uranus,528, 0528-May-30 07:34:00 UTC,1.48,35.101
Venus Uranus,529, 0529-Jul-19 20:46:00 UTC,0.384,5.69
Venus Uranus,530, 0530-Sep-05 04:40:00 UTC,1.53,44.106
Venus Uranus,531, 0531-Jun-25 23:02:00 UTC,1.04,25.068
Venus Uranus,532, 0532-Aug-15 14:52:00 UTC,0.298,16.86
Venus Uranus,533, 0533-Jun-13 16:04:00 UTC,0.575,44.608
Venus Uranus,534, 0534-Jul-22 12:20:00 UTC,0.795,14.351
Venus Uranus,535, 0535-Sep-11 23:29:00 UTC,0.298,27.965
Venus Uranus,536, 0536-Jul-01 04:43:00 UTC,0.617,42.006
Venus Uranus,537, 0537-Aug-18 09:22:00 UTC,0.689,3.398
Venus Uranus,538, 0538-Oct-07 05:40:00 UTC,0.395,38.449
Venus Uranus,539, 0539-Jul-26 12:23:00 UTC,0.42,33.242
Venus Uranus,540, 0540-Sep-14 05:29:00 UTC,0.707,8.545
Venus Uranus,541, 0541-Oct-29 05:30:00 UTC,0.517,46.224
Venus Uranus,542, 0542-Aug-21 10:02:00 UTC,0.332,22.828
Venus Uranus,543, 0543-Oct-11 17:31:00 UTC,0.861,20.158
Venus Uranus,544, 0544-Aug-04 22:51:00 UTC,2.063,46.135
Venus Uranus,545, 0545-Sep-16 20:01:00 UTC,0.349,11.566
Venus Uranus,546, 0546-Nov-06 11:23:00 UTC,1.191,31.603
Venus Uranus,547, 0547-Aug-26 12:51:00 UTC,1.073,40.443
Venus Uranus,548, 0548-Oct-13 06:42:00 UTC,0.463,1.044
Venus Uranus,549, 0549-Nov-30 12:13:00 UTC,1.819,41.877
Venus Uranus,550, 0550-Sep-19 23:20:00 UTC,0.691,30.608
Venus Uranus,551, 0551-Nov-09 10:15:00 UTC,0.674,12.502
Venus Uranus,552, 0552-Dec-18 11:12:00 UTC,3.161,46.691
Venus Uranus,553, 0553-Oct-15 09:24:00 UTC,0.419,19.265
Venus Uranus,554, 0554-Dec-04 23:35:00 UTC,1.005,24.565
Venus Uranus,555, 0555-Sep-26 17:08:00 UTC,2.808,45.752
Venus Uranus,556, 0556-Nov-10 01:06:00 UTC,0.173,7.151
Venus Uranus,557, 0557-Dec-29 11:10:00 UTC,1.537,35.939
Venus Uranus,558, 0558-Oct-18 11:58:00 UTC,1.697,37.367
Venus Uranus,559, 0559-Dec-06 14:32:00 UTC,0.072,5.306
Venus Uranus,561, 0561-Jan-20 09:46:00 UTC,2.573,45.015
Venus Uranus,561, 0561-Nov-11 15:23:00 UTC,1.129,26.238
Venus Uranus,562, 0562-Dec-31 19:43:00 UTC,0.335,17.717
Venus Uranus,563, 0563-Oct-30 11:31:00 UTC,3.539,46.619
Venus Uranus,564, 0564-Dec-06 11:01:00 UTC,0.763,14.068
Venus Uranus,566, 0566-Jan-25 08:22:00 UTC,0.651,29.621
Venus Uranus,566, 0566-Nov-15 06:00:00 UTC,2.031,42.909
Venus Uranus,568, 0568-Jan-01 10:21:00 UTC,0.507,1.735
Venus Uranus,569, 0569-Feb-17 11:06:00 UTC,1.133,40.179
Venus Uranus,569, 0569-Dec-07 17:56:00 UTC,1.338,32.51
Venus Uranus,571, 0571-Jan-26 07:37:00 UTC,0.329,11.099
Venus Uranus,572, 0572-Mar-08 05:40:00 UTC,2.381,46.425
Venus Uranus,572, 0572-Dec-31 18:39:00 UTC,0.96,20.553
Venus Uranus,574, 0574-Feb-19 21:22:00 UTC,0.21,23.177
Venus Uranus,574, 0574-Dec-13 07:11:00 UTC,1.083,46.609
Venus Uranus,576, 0576-Jan-26 09:07:00 UTC,0.755,8.18
Venus Uranus,577, 0577-Mar-15 16:50:00 UTC,0.136,34.357
Venus Uranus,578, 0578-Jan-02 10:29:00 UTC,0.79,38.15
Venus Uranus,579, 0579-Feb-20 03:56:00 UTC,0.675,4.587
Venus Uranus,580, 0580-Apr-06 11:51:00 UTC,0.018,43.475
Venus Uranus,581, 0581-Jan-25 17:08:00 UTC,0.604,26.791
Venus Uranus,582, 0582-Mar-16 21:38:00 UTC,0.707,16.513
Venus Uranus,583, 0583-Jan-14 12:00:00 UTC,2.294,45.166
Venus Uranus,583, 0583-Apr-18 19:51:00 UTC,1.512,42.445
Venus Uranus,584, 0584-Feb-20 01:54:00 UTC,0.538,14.719
Venus Uranus,585, 0585-Apr-10 07:36:00 UTC,0.863,27.929
Venus Uranus,586, 0586-Jan-28 17:19:00 UTC,0.613,42.973
Venus Uranus,587, 0587-Mar-16 23:32:00 UTC,0.573,2.819
Venus Uranus,588, 0588-May-03 19:20:00 UTC,1.191,38.178
Venus Uranus,589, 0589-Feb-20 02:10:00 UTC,0.303,32.904
Venus Uranus,590, 0590-Apr-11 03:06:00 UTC,0.706,9.456
Venus Uranus,591, 0591-May-25 03:47:00 UTC,1.786,45.367
Venus Uranus,592, 0592-Mar-16 08:59:00 UTC,0.121,21.479
Venus Uranus,593, 0593-May-06 06:07:00 UTC,0.951,20.873
Venus Uranus,594, 0594-Feb-26 20:18:00 UTC,2.86,45.942
Venus Uranus,595, 0595-Apr-11 12:35:00 UTC,0.055,9.795
Venus Uranus,596, 0596-May-30 23:56:00 UTC,1.357,31.642
Venus Uranus,597, 0597-Mar-18 22:49:00 UTC,1.562,38.829
Venus Uranus,598, 0598-May-07 03:54:00 UTC,0.255,1.892
Venus Uranus,599, 0599-Jun-24 12:19:00 UTC,2.069,41.055
Venus Uranus,600, 0600-Apr-12 23:27:00 UTC,1.011,28.525
Venus Uranus,601, 0601-Jun-03 01:15:00 UTC,0.494,13.179
Venus Uranus,602, 0602-Jul-13 22:36:00 UTC,3.687,45.642
Venus Uranus,603, 0603-May-09 10:13:00 UTC,0.665,17.505
Venus Uranus,604, 0604-Jun-28 21:24:00 UTC,0.795,24.184
Venus Uranus,605, 0605-Apr-19 00:09:00 UTC,2.634,43.912
Venus Uranus,606, 0606-Jun-04 13:58:00 UTC,0.406,6.329
Venus Uranus,607, 0607-Jul-25 04:38:00 UTC,1.215,34.595
Venus Uranus,608, 0608-May-11 17:41:00 UTC,1.664,35.723
Venus Uranus,609, 0609-Jul-01 02:14:00 UTC,0.204,4.927
Venus Uranus,610, 0610-Aug-17 18:14:00 UTC,1.969,43.407
Venus Uranus,611, 0611-Jun-07 01:29:00 UTC,1.153,25.63
Venus Uranus,612, 0612-Jul-27 16:36:00 UTC,0.048,16.066
Venus Uranus,613, 0613-May-27 08:20:00 UTC,1.809,43.768
Venus Uranus,614, 0614-Jul-03 10:42:00 UTC,0.848,14.924
Venus Uranus,615, 0615-Aug-24 00:56:00 UTC,0.064,27.06
Venus Uranus,616, 0616-Jun-12 07:29:00 UTC,1.291,42.312
Venus Uranus,617, 0617-Jul-30 07:08:00 UTC,0.679,4.021
Venus Uranus,618, 0618-Sep-18 11:43:00 UTC,0.149,37.476
Venus Uranus,619, 0619-Jul-07 11:12:00 UTC,0.857,33.732
Venus Uranus,620, 0620-Aug-26 05:29:00 UTC,0.625,7.643
Venus Uranus,621, 0621-Oct-11 04:13:00 UTC,0.36,45.608
Venus Uranus,622, 0622-Aug-02 09:42:00 UTC,0.628,23.522
Venus Uranus,623, 0623-Sep-22 21:55:00 UTC,0.694,19.053
Venus Uranus,624, 0624-Jul-18 00:41:00 UTC,1.248,45.797
Venus Uranus,625, 0625-Aug-28 23:11:00 UTC,0.545,12.518
Venus Uranus,626, 0626-Oct-18 22:58:00 UTC,0.913,30.377
Venus Uranus,627, 0627-Aug-08 00:01:00 UTC,0.538,40.965
Venus Uranus,628, 0628-Sep-24 15:52:00 UTC,0.581,1.528
Venus Uranus,629, 0629-Nov-12 12:35:00 UTC,1.36,40.775
Venus Uranus,630, 0630-Sep-01 13:04:00 UTC,0.339,31.549
Venus Uranus,631, 0631-Oct-22 03:38:00 UTC,0.733,11.1
Venus Uranus,632, 0632-Dec-02 05:35:00 UTC,2.205,46.922
Venus Uranus,633, 0633-Sep-27 05:38:00 UTC,0.177,20.567
Venus Uranus,634, 0634-Nov-17 02:33:00 UTC,1.02,23.037
Venus Uranus,635, 0635-Sep-09 12:30:00 UTC,2.733,46.081
Venus Uranus,636, 0636-Oct-23 04:46:00 UTC,0.006,8.743
Venus Uranus,637, 0637-Dec-12 01:23:00 UTC,1.509,34.505
Venus Uranus,638, 0638-Oct-01 01:21:00 UTC,1.597,38.532
Venus Uranus,639, 0639-Nov-19 01:41:00 UTC,0.226,3.574
Venus Uranus,641, 0641-Jan-03 18:37:00 UTC,2.431,44.116
Venus Uranus,641, 0641-Oct-25 07:54:00 UTC,1.047,27.825
Venus Uranus,642, 0642-Dec-14 14:35:00 UTC,0.494,15.938
Venus Uranus,643, 0643-Dec-06 07:28:00 UTC,1.835,3.453
Venus Uranus,644, 0644-Nov-19 08:56:00 UTC,0.681,15.9
Venus Uranus,646, 0646-Jan-08 12:00:00 UTC,0.844,27.961
Venus Uranus,646, 0646-Oct-29 22:26:00 UTC,2.393,44.089
Venus Uranus,647, 0647-Dec-15 13:36:00 UTC,0.403,3.472
Venus Uranus,649, 0649-Feb-01 02:00:00 UTC,1.383,38.872
Venus Uranus,649, 0649-Nov-21 05:34:00 UTC,1.529,34.261
Venus Uranus,651, 0651-Jan-09 15:09:00 UTC,0.179,9.179
Venus Uranus,652, 0652-Feb-22 01:50:00 UTC,2.598,46.297
Venus Uranus,652, 0652-Dec-15 05:56:00 UTC,1.059,22.5
Venus Uranus,654, 0654-Feb-03 08:24:00 UTC,0.012,21.44
Venus Uranus,654, 0654-Nov-28 07:05:00 UTC,1.868,47.242
Venus Uranus,656, 0656-Jan-09 20:38:00 UTC,0.78,10.111
Venus Uranus,657, 0657-Feb-27 08:28:00 UTC,0.198,32.915
Venus Uranus,657, 0657-Dec-17 10:01:00 UTC,1.234,39.853
Venus Uranus,659, 0659-Feb-03 15:55:00 UTC,0.626,2.824
Venus Uranus,660, 0660-Mar-21 14:20:00 UTC,0.489,42.564
Venus Uranus,661, 0661-Jan-09 10:26:00 UTC,0.877,28.699
Venus Uranus,662, 0662-Feb-28 09:24:00 UTC,0.575,14.846
Venus Uranus,663, 0663-Jan-03 16:51:00 UTC,2.286,41.536
Venus Uranus,663, 0663-Apr-06 10:43:00 UTC,1.891,44.969
Venus Uranus,664, 0664-Feb-03 14:55:00 UTC,0.702,16.583
Venus Uranus,665, 0665-Mar-24 18:34:00 UTC,0.628,26.515
Venus Uranus,666, 0666-Jan-12 23:00:00 UTC,0.076,44.348
Venus Uranus,667, 0667-Feb-28 07:51:00 UTC,0.655,4.43
Venus Uranus,668, 0668-Apr-17 06:36:00 UTC,0.801,37.092
Venus Uranus,669, 0669-Feb-03 15:48:00 UTC,0.061,34.585
Venus Uranus,670, 0670-Mar-25 06:36:00 UTC,0.718,8.026
Venus Uranus,671, 0671-May-09 02:09:00 UTC,1.097,44.958
Venus Uranus,672, 0672-Feb-28 13:59:00 UTC,0.131,23.088
Venus Uranus,673, 0673-Apr-19 05:12:00 UTC,0.899,19.632
Venus Uranus,674, 0674-Feb-11 07:05:00 UTC,2.648,46.39
Venus Uranus,675, 0675-Mar-25 10:09:00 UTC,0.237,11.224
Venus Uranus,676, 0676-May-13 18:44:00 UTC,1.234,30.602
Venus Uranus,677, 0677-Mar-02 02:12:00 UTC,1.292,40.113
Venus Uranus,678, 0678-Apr-19 17:49:00 UTC,0.395,1.052
Venus Uranus,679, 0679-Jun-07 04:33:00 UTC,1.834,40.266
Venus Uranus,680, 0680-Mar-25 13:23:00 UTC,0.798,29.75
Venus Uranus,681, 0681-May-15 07:20:00 UTC,0.617,12.182
Venus Uranus,682, 0682-Jun-26 04:21:00 UTC,3.075,45.739
Venus Uranus,683, 0683-Apr-20 14:03:00 UTC,0.488,18.543
Venus Uranus,684, 0684-Jun-09 20:47:00 UTC,0.928,23.296
Venus Uranus,685, 0685-Mar-31 11:54:00 UTC,2.81,44.572
Venus Uranus,686, 0686-May-16 09:36:00 UTC,0.24,7.189
Venus Uranus,687, 0687-Jul-05 23:18:00 UTC,1.386,33.767
Venus Uranus,688, 0688-Apr-22 13:16:00 UTC,1.717,36.512
Venus Uranus,689, 0689-Jun-11 14:58:00 UTC,0.018,4.115
Venus Uranus,690, 0690-Jul-29 12:14:00 UTC,2.198,42.719
Venus Uranus,691, 0691-May-18 11:33:00 UTC,1.167,26.313
Venus Uranus,692, 0692-Jul-07 23:35:00 UTC,0.19,15.288
Venus Uranus,693, 0693-May-09 19:04:00 UTC,3.041,42.552
Venus Uranus,693, 0693-Jun-20 19:47:00 UTC,3.607,6.482
Venus Uranus,694, 0694-Jun-13 13:38:00 UTC,0.827,15.519
Venus Uranus,695, 0695-Aug-04 04:13:00 UTC,0.398,26.231
Venus Uranus,696, 0696-May-23 13:08:00 UTC,1.877,42.671
Venus Uranus,697, 0697-Jul-10 05:49:00 UTC,0.611,4.568
Venus Uranus,698, 0698-Aug-29 15:30:00 UTC,0.643,36.59
Venus Uranus,699, 0699-Jun-17 09:25:00 UTC,1.231,34.187
Venus Uranus,700, 0700-Aug-07 03:09:00 UTC,0.493,6.863
Venus Uranus,701, 0701-Sep-22 18:38:00 UTC,1.13,44.945
Venus Uranus,702, 0702-Jul-14 06:05:00 UTC,0.88,24.079
Venus Uranus,703, 0703-Sep-03 21:28:00 UTC,0.474,18.107
Venus Uranus,704, 0704-Jun-29 23:46:00 UTC,0.214,45.362
Venus Uranus,705, 0705-Aug-09 20:40:00 UTC,0.703,13.258
Venus Uranus,706, 0706-Sep-30 03:09:00 UTC,0.572,29.291
Venus Uranus,707, 0707-Jul-20 03:40:00 UTC,0.105,41.335
Venus Uranus,708, 0708-Sep-05 16:51:00 UTC,0.661,2.312
Venus Uranus,709, 0709-Oct-25 02:20:00 UTC,0.823,39.711
Venus Uranus,710, 0710-Aug-13 16:56:00 UTC,0.085,32.253
Venus Uranus,711, 0711-Oct-03 10:42:00 UTC,0.743,9.923
Venus Uranus,712, 0712-Nov-15 01:51:00 UTC,1.23,46.722
Venus Uranus,713, 0713-Sep-08 14:37:00 UTC,0.11,21.602
Venus Uranus,714, 0714-Oct-29 18:15:00 UTC,0.965,21.669
Venus Uranus,715, 0715-Aug-22 21:03:00 UTC,2.392,46.14
Venus Uranus,716, 0716-Oct-04 21:09:00 UTC,0.207,10.1
Venus Uranus,717, 0717-Nov-24 04:02:00 UTC,1.379,33.127
Venus Uranus,718, 0718-Sep-13 03:19:00 UTC,1.338,39.437
Venus Uranus,719, 0719-Nov-01 02:04:00 UTC,0.376,2.117
Venus Uranus,720, 0720-Dec-17 14:09:00 UTC,2.157,43.11
Venus Uranus,721, 0721-Oct-07 13:27:00 UTC,0.867,29.178
Venus Uranus,722, 0722-Nov-26 23:12:00 UTC,0.624,14.264
Venus Uranus,724, 0724-Jan-02 21:15:00 UTC,4.033,45.534
Venus Uranus,724, 0724-Nov-01 20:26:00 UTC,0.541,17.558
Venus Uranus,725, 0725-Dec-22 05:46:00 UTC,0.978,26.327
Venus Uranus,726, 0726-Oct-13 05:59:00 UTC,2.642,44.976
Venus Uranus,727, 0727-Nov-28 08:05:00 UTC,0.271,5.275
