Planets,Years,Date,Angular Separation (deg),Elongation
Saturn Venus,360, 0360-Jul-23 05:04:00 UTC,1.075,37.118
Saturn Venus,361, 0361-Sep-19 07:06:00 UTC,0.884,2.878
Saturn Venus,362, 0362-Nov-14 14:26:00 UTC,0.285,41.418
Saturn Venus,363, 0363-Sep-05 14:02:00 UTC,2.227,31.535
Saturn Venus,364, 0364-Nov-01 15:02:00 UTC,1.149,9.771
Saturn Venus,365, 0365-Dec-23 05:29:00 UTC,1.039,46.287
Saturn Venus,366, 0366-Oct-17 15:14:00 UTC,2.315,24.332
Saturn Venus,367, 0367-Dec-14 14:34:00 UTC,0.804,17.93
Saturn Venus,368, 0368-Oct-14 21:06:00 UTC,5.301,46.381
Saturn Venus,368, 0368-Dec-18 10:46:00 UTC,3.49,12.165
Saturn Venus,369, 0369-Jan-20 12:03:00 UTC,4.431,42.14
Saturn Venus,369, 0369-Nov-28 11:38:00 UTC,1.633,16.086
Saturn Venus,371, 0371-Jan-25 13:08:00 UTC,0.12,25.942
Saturn Venus,371, 0371-Nov-19 00:22:00 UTC,2.277,45.59
Saturn Venus,373, 0373-Jan-10 09:15:00 UTC,0.555,7.801
Saturn Venus,374, 0374-Mar-09 17:20:00 UTC,0.485,32.855
Saturn Venus,374, 0374-Dec-29 23:27:00 UTC,0.109,40.072
Saturn Venus,376, 0376-Feb-25 13:31:00 UTC,0.512,1.956
Saturn Venus,377, 0377-Apr-24 04:16:00 UTC,0.536,38.091
Saturn Venus,378, 0378-Feb-13 05:11:00 UTC,1.861,33.925
Saturn Venus,379, 0379-Apr-14 16:22:00 UTC,1.145,6.111
Saturn Venus,380, 0380-Jun-11 00:04:00 UTC,0.243,41.832
Saturn Venus,381, 0381-Apr-02 22:15:00 UTC,2.503,28.446
Saturn Venus,382, 0382-Jun-03 23:55:00 UTC,1.059,10.57
Saturn Venus,383, 0383-Jul-30 09:36:00 UTC,1.57,44.831
Saturn Venus,384, 0384-May-23 02:53:00 UTC,1.825,23.734
Saturn Venus,385, 0385-Jul-24 05:02:00 UTC,0.378,15.192
Saturn Venus,386, 0386-Jun-03 13:08:00 UTC,0.749,39.208
Saturn Venus,386, 0386-Sep-13 01:18:00 UTC,2.887,46.536
Saturn Venus,387, 0387-Jul-12 03:15:00 UTC,0.38,19.049
Saturn Venus,388, 0388-Sep-10 00:50:00 UTC,0.359,20.946
Saturn Venus,389, 0389-Jul-07 04:25:00 UTC,1.675,45.887
Saturn Venus,390, 0390-Aug-27 11:50:00 UTC,0.909,13.429
Saturn Venus,391, 0391-Oct-25 15:54:00 UTC,0.627,27.862
Saturn Venus,392, 0392-Aug-16 13:49:00 UTC,3.083,43.675
Saturn Venus,393, 0393-Oct-10 07:42:00 UTC,1.502,6.48
Saturn Venus,394, 0394-Dec-06 14:09:00 UTC,0.223,35.247
Saturn Venus,395, 0395-Sep-27 06:23:00 UTC,3.182,38.363
Saturn Venus,396, 0396-Nov-21 16:24:00 UTC,1.361,2.661
Saturn Venus,398, 0398-Jan-15 16:29:00 UTC,0.763,41.952
Saturn Venus,398, 0398-Nov-07 06:01:00 UTC,2.36,31.192
Saturn Venus,400, 0400-Jan-03 20:55:00 UTC,0.721,10.671
Saturn Venus,401, 0401-Feb-23 05:41:00 UTC,2.08,46.29
Saturn Venus,401, 0401-Dec-19 09:17:00 UTC,1.036,23.24
Saturn Venus,403, 0403-Feb-16 05:40:00 UTC,0.062,18.513
Saturn Venus,403, 0403-Dec-17 18:39:00 UTC,0.565,46.646
Saturn Venus,404, 0404-Mar-28 17:04:00 UTC,3.953,43.611
Saturn Venus,405, 0405-Feb-01 18:33:00 UTC,0.363,15.665
Saturn Venus,406, 0406-Apr-02 23:26:00 UTC,0.578,24.968
Saturn Venus,407, 0407-Jan-25 14:52:00 UTC,2.622,45.559
Saturn Venus,408, 0408-Mar-21 04:42:00 UTC,1.365,9.366
Saturn Venus,409, 0409-May-21 11:57:00 UTC,0.517,29.887
Saturn Venus,410, 0410-Mar-12 23:57:00 UTC,3.48,41.226
Saturn Venus,411, 0411-May-11 04:36:00 UTC,1.551,4.276
Saturn Venus,412, 0412-Jul-10 12:52:00 UTC,0.083,34.097
Saturn Venus,413, 0413-May-01 05:16:00 UTC,2.691,36.874
Saturn Venus,414, 0414-Jun-30 16:05:00 UTC,0.886,0.697
Saturn Venus,415, 0415-Aug-29 10:12:00 UTC,0.763,38.686
Saturn Venus,416, 0416-Jun-19 00:07:00 UTC,0.843,32.685
Saturn Venus,417, 0417-Aug-18 06:12:00 UTC,0.11,6.163
Saturn Venus,418, 0418-Oct-13 14:19:00 UTC,0.918,43.687
Saturn Venus,419, 0419-Aug-05 09:59:00 UTC,0.916,27.783
Saturn Venus,420, 0420-Oct-02 20:27:00 UTC,0.789,12.839
Saturn Venus,421, 0421-Nov-21 17:37:00 UTC,0.04,46.898
Saturn Venus,422, 0422-Sep-18 08:11:00 UTC,1.855,21.439
Saturn Venus,423, 0423-Nov-15 20:51:00 UTC,0.843,20.522
Saturn Venus,424, 0424-Sep-11 16:59:00 UTC,5.273,47.237
Saturn Venus,425, 0425-Oct-30 16:54:00 UTC,1.891,13.672
Saturn Venus,426, 0426-Dec-27 10:05:00 UTC,0.336,28.525
Saturn Venus,427, 0427-Oct-19 14:37:00 UTC,3.562,44.005
Saturn Venus,428, 0428-Dec-11 18:04:00 UTC,1.265,5.115
Saturn Venus,430, 0430-Feb-06 17:34:00 UTC,0.427,35.872
Saturn Venus,430, 0430-Nov-28 17:41:00 UTC,1.712,37.662
Saturn Venus,432, 0432-Jan-24 19:20:00 UTC,0.328,3.311
Saturn Venus,433, 0433-Mar-20 21:13:00 UTC,0.951,41.616
Saturn Venus,434, 0434-Jan-10 15:41:00 UTC,0.135,30.502
Saturn Venus,435, 0435-Mar-11 02:47:00 UTC,0.527,10.575
Saturn Venus,436, 0436-May-03 11:50:00 UTC,0.591,45.023
Saturn Venus,437, 0437-Feb-25 20:55:00 UTC,1.556,23.872
Saturn Venus,438, 0438-Apr-28 07:46:00 UTC,0.922,16.215
Saturn Venus,439, 0439-Jun-17 11:39:00 UTC,1.2,45.442
Saturn Venus,440, 0440-Apr-16 03:08:00 UTC,2.051,18.354
Saturn Venus,441, 0441-Jun-17 14:28:00 UTC,0.677,20.732
Saturn Venus,442, 0442-Apr-14 08:41:00 UTC,4.386,45.46
Saturn Venus,443, 0443-Jun-06 14:03:00 UTC,1.437,13.604
Saturn Venus,444, 0444-Aug-06 13:45:00 UTC,0.016,25.432
Saturn Venus,445, 0445-May-30 14:03:00 UTC,1.525,43.569
Saturn Venus,446, 0446-Jul-25 16:17:00 UTC,0.209,8.763
Saturn Venus,447, 0447-Sep-23 21:38:00 UTC,0.515,31.182
Saturn Venus,448, 0448-Jul-14 19:03:00 UTC,0.965,40.376
Saturn Venus,449, 0449-Sep-10 00:09:00 UTC,0.836,3.37
Saturn Venus,450, 0450-Nov-06 16:29:00 UTC,0.434,37.733
Saturn Venus,451, 0451-Aug-28 03:10:00 UTC,2.324,35.437
Saturn Venus,452, 0452-Oct-23 17:42:00 UTC,1.241,5.37
Saturn Venus,453, 0453-Dec-17 00:29:00 UTC,0.491,43.866
Saturn Venus,454, 0454-Oct-09 03:11:00 UTC,2.521,28.704
Saturn Venus,455, 0455-Dec-05 22:39:00 UTC,0.995,13.294
Saturn Venus,457, 0457-Jan-22 02:12:00 UTC,2.493,46.868
Saturn Venus,457, 0457-Nov-19 19:49:00 UTC,1.87,20.717
Saturn Venus,459, 0459-Jan-16 22:22:00 UTC,0.344,21.49
Saturn Venus,459, 0459-Nov-13 14:07:00 UTC,2.809,47.198
Saturn Venus,461, 0461-Jan-01 09:51:00 UTC,0.758,12.414
Saturn Venus,462, 0462-Mar-01 00:34:00 UTC,0.327,28.825
Saturn Venus,462, 0462-Dec-22 05:08:00 UTC,0.106,43.493
Saturn Venus,464, 0464-Feb-16 03:21:00 UTC,0.4,5.08
Saturn Venus,465, 0465-Apr-15 08:58:00 UTC,0.564,34.602
Saturn Venus,466, 0466-Feb-04 07:50:00 UTC,1.859,37.772
Saturn Venus,467, 0467-Apr-04 19:56:00 UTC,1.171,2.749
Saturn Venus,468, 0468-Jun-02 08:12:00 UTC,0.071,38.853
Saturn Venus,469, 0469-Mar-24 10:05:00 UTC,2.687,32.304
Saturn Venus,470, 0470-May-24 23:33:00 UTC,1.215,6.669
Saturn Venus,471, 0471-Jul-22 12:11:00 UTC,0.964,42.413
Saturn Venus,472, 0472-May-13 10:53:00 UTC,2.106,27.566
Saturn Venus,473, 0473-Jul-14 10:00:00 UTC,0.573,11.124
Saturn Venus,474, 0474-Sep-07 13:57:00 UTC,1.917,45.741
Saturn Venus,475, 0475-Jul-02 16:55:00 UTC,0.607,23.016
Saturn Venus,476, 0476-Aug-31 18:51:00 UTC,0.248,16.669
Saturn Venus,477, 0477-Jul-04 12:28:00 UTC,2.427,44.425
Saturn Venus,477, 0477-Oct-16 22:39:00 UTC,2.489,45.748
Saturn Venus,478, 0478-Aug-18 10:13:00 UTC,0.831,17.661
Saturn Venus,479, 0479-Oct-17 00:25:00 UTC,0.676,23.468
Saturn Venus,480, 0480-Aug-10 02:10:00 UTC,3.505,45.958
Saturn Venus,481, 0481-Oct-01 12:42:00 UTC,1.57,10.9
Saturn Venus,482, 0482-Nov-28 11:48:00 UTC,0.459,31.007
Saturn Venus,483, 0483-Sep-19 16:51:00 UTC,3.558,41.931
Saturn Venus,484, 0484-Nov-12 23:12:00 UTC,1.525,3.059
Saturn Venus,486, 0486-Jan-08 04:35:00 UTC,0.325,38.321
Saturn Venus,486, 0486-Oct-30 01:51:00 UTC,2.692,35.402
Saturn Venus,487, 0487-Dec-26 01:01:00 UTC,0.92,6.004
Saturn Venus,489, 0489-Feb-16 22:34:00 UTC,1.376,44.127
Saturn Venus,489, 0489-Dec-10 15:39:00 UTC,1.303,27.701
Saturn Venus,491, 0491-Feb-07 02:21:00 UTC,0.1,14.099
Saturn Venus,491, 0491-Dec-22 07:45:00 UTC,4.721,38.681
Saturn Venus,492, 0492-Mar-27 11:33:00 UTC,2.239,46.48
Saturn Venus,493, 0493-Jan-23 09:04:00 UTC,0.196,20.044
Saturn Venus,494, 0494-Mar-24 09:02:00 UTC,0.538,20.963
Saturn Venus,495, 0495-Jan-19 03:11:00 UTC,2.998,47.101
Saturn Venus,495, 0495-Apr-28 04:07:00 UTC,5.062,38.734
Saturn Venus,496, 0496-Mar-11 02:47:00 UTC,1.342,13.428
Saturn Venus,497, 0497-May-11 11:55:00 UTC,0.657,26.241
Saturn Venus,498, 0498-Mar-04 06:32:00 UTC,3.868,44.079
Saturn Venus,499, 0499-Apr-30 16:33:00 UTC,1.686,8.063
Saturn Venus,500, 0500-Jul-01 13:17:00 UTC,0.197,30.58
Saturn Venus,501, 0501-Apr-22 18:28:00 UTC,3.128,40.031
Saturn Venus,502, 0502-Jun-21 06:02:00 UTC,1.102,3.238
Saturn Venus,503, 0503-Aug-21 00:53:00 UTC,0.479,35.185
Saturn Venus,504, 0504-Jun-10 12:11:00 UTC,1.183,36.079
Saturn Venus,505, 0505-Aug-09 06:50:00 UTC,0.053,2.253
Saturn Venus,506, 0506-Oct-06 09:53:00 UTC,0.786,40.52
Saturn Venus,507, 0507-Jul-28 03:54:00 UTC,0.775,31.561
Saturn Venus,508, 0508-Sep-24 10:54:00 UTC,0.763,8.526
Saturn Venus,509, 0509-Nov-17 04:12:00 UTC,0.217,45.528
Saturn Venus,510, 0510-Sep-10 08:36:00 UTC,1.903,25.651
Saturn Venus,511, 0511-Nov-07 23:00:00 UTC,0.966,16.015
Saturn Venus,512, 0512-Dec-20 14:28:00 UTC,1.78,45.359
Saturn Venus,513, 0513-Oct-22 20:27:00 UTC,2.057,18.216
Saturn Venus,514, 0514-Dec-19 20:26:00 UTC,0.575,24.093
Saturn Venus,515, 0515-Oct-14 03:22:00 UTC,4.229,46.49
Saturn Venus,516, 0516-Dec-03 20:30:00 UTC,1.476,9.807
Saturn Venus,518, 0518-Jan-30 09:19:00 UTC,0.137,31.828
Saturn Venus,518, 0518-Nov-21 19:53:00 UTC,2.105,41.406
Saturn Venus,520, 0520-Jan-16 15:43:00 UTC,0.513,1.551
Saturn Venus,521, 0521-Mar-13 18:37:00 UTC,0.723,38.282
Saturn Venus,522, 0522-Jan-02 20:33:00 UTC,0.082,34.647
Saturn Venus,523, 0523-Mar-02 13:12:00 UTC,0.436,6.355
Saturn Venus,524, 0524-Apr-26 22:51:00 UTC,0.614,42.794
Saturn Venus,525, 0525-Feb-17 08:09:00 UTC,1.514,27.994
Saturn Venus,526, 0526-Apr-19 08:28:00 UTC,0.975,12.266
Saturn Venus,527, 0527-Jun-12 21:57:00 UTC,0.624,45.261
Saturn Venus,528, 0528-Apr-07 03:08:00 UTC,2.184,22.323
Saturn Venus,529, 0529-Jun-08 12:19:00 UTC,0.859,16.889
Saturn Venus,530, 0530-Apr-12 04:27:00 UTC,5.503,43.661
Saturn Venus,530, 0530-May-28 00:26:00 UTC,1.194,5.415
Saturn Venus,530, 0530-Jul-27 23:36:00 UTC,2.966,45.417
Saturn Venus,531, 0531-May-28 12:38:00 UTC,1.673,17.523
Saturn Venus,532, 0532-Jul-28 18:48:00 UTC,0.226,21.483
Saturn Venus,533, 0533-May-24 16:57:00 UTC,1.972,45.082
Saturn Venus,534, 0534-Jul-16 22:36:00 UTC,0.409,12.798
Saturn Venus,535, 0535-Sep-15 18:48:00 UTC,0.411,27.087
Saturn Venus,536, 0536-Jul-07 22:34:00 UTC,0.868,43.179
Saturn Venus,537, 0537-Sep-01 17:38:00 UTC,0.77,7.264
Saturn Venus,538, 0538-Oct-30 09:53:00 UTC,0.534,33.722
Saturn Venus,539, 0539-Aug-20 23:03:00 UTC,2.445,39.071
Saturn Venus,540, 0540-Oct-15 20:02:00 UTC,1.318,2.28
Saturn Venus,541, 0541-Dec-10 19:55:00 UTC,0.093,40.522
Saturn Venus,542, 0542-Oct-01 18:31:00 UTC,2.748,32.908
Saturn Venus,543, 0543-Nov-28 04:56:00 UTC,1.171,8.664
Saturn Venus,545, 0545-Jan-18 07:50:00 UTC,1.502,45.818
Saturn Venus,545, 0545-Nov-12 05:01:00 UTC,2.125,25.251
Saturn Venus,547, 0547-Jan-09 03:48:00 UTC,0.557,16.955
Saturn Venus,547, 0547-Nov-13 08:52:00 UTC,3.325,44.849
Saturn Venus,547, 0547-Dec-31 19:23:00 UTC,5.531,0.828
Saturn Venus,548, 0548-Feb-21 00:19:00 UTC,4.209,45.119
Saturn Venus,548, 0548-Dec-24 09:36:00 UTC,0.984,17.004
Saturn Venus,550, 0550-Feb-21 00:53:00 UTC,0.161,24.659
Saturn Venus,550, 0550-Dec-16 03:29:00 UTC,0.339,46.146
Saturn Venus,552, 0552-Feb-07 13:07:00 UTC,0.258,9.316
Saturn Venus,553, 0553-Apr-07 00:51:00 UTC,0.557,30.944
Saturn Venus,554, 0554-Jan-27 11:21:00 UTC,1.839,41.304
Saturn Venus,555, 0555-Mar-26 14:04:00 UTC,1.164,3.439
Saturn Venus,556, 0556-May-24 18:01:00 UTC,0.308,35.661
Saturn Venus,557, 0557-Mar-15 13:06:00 UTC,2.868,35.933
Saturn Venus,558, 0558-May-15 07:57:00 UTC,1.356,3.157
Saturn Venus,559, 0559-Jul-14 04:37:00 UTC,0.509,39.554
Saturn Venus,560, 0560-May-04 05:19:00 UTC,2.42,31.155
Saturn Venus,561, 0561-Jul-04 21:28:00 UTC,0.782,7.252
Saturn Venus,562, 0562-Aug-31 13:01:00 UTC,1.351,43.495
Saturn Venus,563, 0563-Jun-23 15:23:00 UTC,0.893,26.714
Saturn Venus,564, 0564-Aug-22 18:23:00 UTC,0.103,12.573
Saturn Venus,565, 0565-Oct-14 03:47:00 UTC,1.597,46.69
Saturn Venus,566, 0566-Aug-09 18:17:00 UTC,0.698,21.653
Saturn Venus,567, 0567-Oct-08 15:38:00 UTC,0.682,19.17
Saturn Venus,568, 0568-Aug-05 17:38:00 UTC,4.225,46.6
Saturn Venus,568, 0568-Nov-09 16:42:00 UTC,2.745,37.868
Saturn Venus,569, 0569-Sep-23 06:19:00 UTC,1.606,15.223
Saturn Venus,570, 0570-Nov-20 17:54:00 UTC,0.64,26.702
Saturn Venus,571, 0571-Sep-13 07:37:00 UTC,4.031,44.865
Saturn Venus,572, 0572-Nov-04 22:19:00 UTC,1.678,7.422
Saturn Venus,574, 0574-Jan-01 00:31:00 UTC,0.022,34.358
Saturn Venus,574, 0574-Oct-22 22:41:00 UTC,3.079,39.295
Saturn Venus,575, 0575-Dec-18 00:42:00 UTC,1.121,1.459
Saturn Venus,577, 0577-Feb-10 12:34:00 UTC,0.881,41.045
Saturn Venus,577, 0577-Dec-02 23:13:00 UTC,1.606,32.019
Saturn Venus,579, 0579-Jan-29 21:21:00 UTC,0.274,9.609
Saturn Venus,580, 0580-Mar-22 21:10:00 UTC,1.564,45.473
Saturn Venus,581, 0581-Jan-15 02:42:00 UTC,0.004,24.41
Saturn Venus,582, 0582-Mar-15 19:21:00 UTC,0.473,16.835
Saturn Venus,583, 0583-Jan-17 06:43:00 UTC,4.193,45.462
Saturn Venus,583, 0583-May-01 20:02:00 UTC,1.367,45.328
Saturn Venus,584, 0584-Mar-02 05:50:00 UTC,1.299,17.582
Saturn Venus,585, 0585-May-02 13:40:00 UTC,0.755,22.455
Saturn Venus,586, 0586-Feb-25 16:57:00 UTC,4.438,46.177
Saturn Venus,587, 0587-Apr-21 09:57:00 UTC,1.804,11.996
Saturn Venus,588, 0588-Jun-21 14:03:00 UTC,0.434,26.93
Saturn Venus,589, 0589-Apr-14 00:02:00 UTC,3.64,42.868
Saturn Venus,590, 0590-Jun-10 23:39:00 UTC,1.315,7.178
Saturn Venus,591, 0591-Aug-11 12:10:00 UTC,0.221,31.496
Saturn Venus,592, 0592-Jun-01 10:40:00 UTC,1.56,39.28
Saturn Venus,593, 0593-Jul-30 09:40:00 UTC,0.231,2.487
Saturn Venus,594, 0594-Sep-27 19:47:00 UTC,0.659,36.921
Saturn Venus,595, 0595-Jul-19 04:48:00 UTC,0.621,35.193
Saturn Venus,596, 0596-Sep-15 02:39:00 UTC,0.716,4.379
Saturn Venus,597, 0597-Nov-10 04:04:00 UTC,0.371,42.72
Saturn Venus,598, 0598-Sep-01 13:38:00 UTC,1.949,29.751
Saturn Venus,599, 0599-Oct-30 01:33:00 UTC,1.066,11.486
Saturn Venus,600, 0600-Dec-19 11:29:00 UTC,1.022,46.769
Saturn Venus,601, 0601-Oct-15 03:14:00 UTC,2.227,22.692
Saturn Venus,602, 0602-Dec-12 05:24:00 UTC,0.786,19.549
Saturn Venus,603, 0603-Oct-10 16:29:00 UTC,5.197,47.175
Saturn Venus,604, 0604-Nov-26 00:43:00 UTC,1.693,14.477
Saturn Venus,606, 0606-Jan-22 20:49:00 UTC,0.123,27.574
Saturn Venus,606, 0606-Nov-15 13:05:00 UTC,2.573,44.616
Saturn Venus,608, 0608-Jan-08 12:47:00 UTC,0.712,6.04
Saturn Venus,609, 0609-Mar-06 06:24:00 UTC,0.517,34.588
Saturn Venus,609, 0609-Dec-26 07:39:00 UTC,0.335,38.585
Saturn Venus,611, 0611-Feb-21 21:55:00 UTC,0.319,2.444
Saturn Venus,612, 0612-Apr-19 11:40:00 UTC,0.623,39.909
Saturn Venus,613, 0613-Feb-08 19:19:00 UTC,1.441,32.022
Saturn Venus,614, 0614-Apr-10 02:37:00 UTC,0.996,8.364
Saturn Venus,615, 0615-Jun-05 22:43:00 UTC,0.201,43.443
Saturn Venus,616, 0616-Mar-28 19:57:00 UTC,2.303,26.18
Saturn Venus,617, 0617-May-29 21:28:00 UTC,1.021,13.151
Saturn Venus,618, 0618-Jul-23 06:41:00 UTC,1.844,45.665
Saturn Venus,619, 0619-May-18 23:14:00 UTC,1.928,21.267
Saturn Venus,620, 0620-Jul-19 07:55:00 UTC,0.44,17.663
Saturn Venus,621, 0621-May-20 20:39:00 UTC,2.464,44.206
Saturn Venus,621, 0621-Sep-04 07:42:00 UTC,4.03,45.194
Saturn Venus,622, 0622-Jul-07 15:01:00 UTC,0.654,16.629
Saturn Venus,623, 0623-Sep-06 21:36:00 UTC,0.281,23.083
Saturn Venus,624, 0624-Jul-01 06:55:00 UTC,0.748,45.108
Saturn Venus,625, 0625-Aug-23 21:07:00 UTC,0.657,11.285
Saturn Venus,626, 0626-Oct-22 07:23:00 UTC,0.586,29.654
Saturn Venus,627, 0627-Aug-13 15:15:00 UTC,2.563,42.211
Saturn Venus,628, 0628-Oct-07 10:41:00 UTC,1.361,4.79
Saturn Venus,629, 0629-Dec-03 15:31:00 UTC,0.202,36.768
Saturn Venus,630, 0630-Sep-24 05:33:00 UTC,2.991,36.809
Saturn Venus,631, 0631-Nov-20 02:46:00 UTC,1.33,4.243
Saturn Venus,633, 0633-Jan-12 12:45:00 UTC,0.856,43.189
Saturn Venus,633, 0633-Nov-04 11:40:00 UTC,2.403,29.616
Saturn Venus,635, 0635-Jan-01 03:57:00 UTC,0.765,12.384
Saturn Venus,636, 0636-Feb-19 18:36:00 UTC,2.499,46.781
Saturn Venus,636, 0636-Dec-16 08:59:00 UTC,1.234,21.54
Saturn Venus,638, 0638-Feb-12 22:23:00 UTC,0.012,20.358
Saturn Venus,638, 0638-Dec-11 18:54:00 UTC,0.493,47.204
Saturn Venus,640, 0640-Jan-30 01:31:00 UTC,0.094,13.697
Saturn Venus,641, 0641-Mar-29 16:10:00 UTC,0.519,27.076
Saturn Venus,642, 0642-Jan-20 07:36:00 UTC,1.857,44.41
Saturn Venus,643, 0643-Mar-17 13:27:00 UTC,1.136,7.122
Saturn Venus,644, 0644-May-16 03:39:00 UTC,0.479,32.207
Saturn Venus,645, 0645-Mar-07 05:01:00 UTC,3.072,39.44
Saturn Venus,646, 0646-May-05 22:39:00 UTC,1.476,2.309
Saturn Venus,647, 0647-Jul-05 17:31:00 UTC,0.149,36.343
Saturn Venus,648, 0648-Apr-25 10:19:00 UTC,2.75,34.71
Saturn Venus,649, 0649-Jun-25 13:38:00 UTC,0.984,3.352
Saturn Venus,650, 0650-Aug-23 21:25:00 UTC,0.924,40.552
Saturn Venus,651, 0651-Jun-14 21:40:00 UTC,1.198,30.376
Saturn Venus,652, 0652-Aug-13 20:59:00 UTC,0.056,8.451
Saturn Venus,653, 0653-Oct-08 14:16:00 UTC,1.21,44.922
Saturn Venus,654, 0654-Aug-01 08:33:00 UTC,0.551,25.605
Saturn Venus,655, 0655-Sep-30 08:56:00 UTC,0.663,14.818
Saturn Venus,656, 0656-Nov-16 04:56:00 UTC,0.52,46.588
Saturn Venus,657, 0657-Sep-15 04:51:00 UTC,1.634,19.531
Saturn Venus,658, 0658-Nov-13 00:39:00 UTC,0.784,22.259
Saturn Venus,659, 0659-Sep-08 04:39:00 UTC,4.74,46.829
Saturn Venus,660, 0660-Oct-28 01:42:00 UTC,1.828,11.984
Saturn Venus,661, 0661-Dec-24 17:57:00 UTC,0.31,30.119
Saturn Venus,662, 0662-Oct-16 09:20:00 UTC,3.546,42.805
Saturn Venus,663, 0663-Dec-10 03:40:00 UTC,1.322,3.497
Saturn Venus,665, 0665-Feb-03 16:26:00 UTC,0.492,37.411
Saturn Venus,665, 0665-Nov-25 15:25:00 UTC,1.943,36.181
Saturn Venus,667, 0667-Jan-21 18:58:00 UTC,0.456,5.039
Saturn Venus,668, 0668-Mar-16 19:46:00 UTC,1.146,43.049
Saturn Venus,669, 0669-Jan-07 02:12:00 UTC,0.212,28.745
Saturn Venus,670, 0670-Mar-07 06:18:00 UTC,0.381,12.605
Saturn Venus,671, 0671-Apr-28 10:45:00 UTC,0.985,45.899
Saturn Venus,672, 0672-Feb-22 10:52:00 UTC,1.229,21.759
Saturn Venus,673, 0673-Apr-23 11:39:00 UTC,0.815,18.605
Saturn Venus,674, 0674-Feb-21 00:08:00 UTC,5.439,46.506
Saturn Venus,674, 0674-Apr-28 13:15:00 UTC,5.712,10.7
Saturn Venus,674, 0674-Jun-06 10:55:00 UTC,0.702,43.049
Saturn Venus,675, 0675-Apr-11 23:13:00 UTC,1.903,15.912
Saturn Venus,676, 0676-Jun-12 04:25:00 UTC,0.64,23.289
Saturn Venus,677, 0677-Apr-06 14:50:00 UTC,4.289,45.007
Saturn Venus,678, 0678-Jun-01 07:53:00 UTC,1.536,10.996
Saturn Venus,679, 0679-Aug-02 08:20:00 UTC,0.023,27.817
Saturn Venus,680, 0680-May-24 07:40:00 UTC,2.024,42.029
Saturn Venus,681, 0681-Jul-21 00:48:00 UTC,0.442,6.249
Saturn Venus,682, 0682-Sep-19 09:19:00 UTC,0.526,33.198
Saturn Venus,683, 0683-Jul-10 23:04:00 UTC,0.405,38.461
Saturn Venus,684, 0684-Sep-06 05:40:00 UTC,0.629,2.062
Saturn Venus,685, 0685-Nov-02 20:56:00 UTC,0.481,39.331
Saturn Venus,686, 0686-Aug-24 10:57:00 UTC,1.964,33.564
Saturn Venus,687, 0687-Oct-21 16:40:00 UTC,1.131,7.149
Saturn Venus,688, 0688-Dec-13 09:11:00 UTC,0.476,44.948
Saturn Venus,689, 0689-Oct-06 03:51:00 UTC,2.391,26.977
Saturn Venus,690, 0690-Dec-03 05:18:00 UTC,0.97,15.022
Saturn Venus,691, 0691-Nov-10 15:11:00 UTC,5.017,15.631
Saturn Venus,692, 0692-Jan-17 20:01:00 UTC,2.797,46.333
Saturn Venus,692, 0692-Nov-17 01:22:00 UTC,1.92,19.05
Saturn Venus,694, 0694-Jan-14 01:29:00 UTC,0.362,23.2
Saturn Venus,694, 0694-Nov-09 04:29:00 UTC,3.159,46.821
Saturn Venus,695, 0695-Dec-30 08:58:00 UTC,0.927,10.639
Saturn Venus,697, 0697-Feb-25 12:18:00 UTC,0.319,30.636
Saturn Venus,697, 0697-Dec-18 04:32:00 UTC,0.621,42.177
Saturn Venus,699, 0699-Feb-12 09:00:00 UTC,0.182,3.153
Saturn Venus,700, 0700-Apr-11 17:47:00 UTC,0.601,36.573
Saturn Venus,701, 0701-Jan-31 15:39:00 UTC,1.361,35.963
Saturn Venus,702, 0702-Apr-01 02:14:00 UTC,0.992,4.536
Saturn Venus,703, 0703-May-29 09:35:00 UTC,0.099,40.826
Saturn Venus,704, 0704-Mar-19 23:02:00 UTC,2.416,30.07
Saturn Venus,705, 0705-May-20 13:34:00 UTC,1.159,9.326
Saturn Venus,706, 0706-Jul-16 16:48:00 UTC,1.124,43.979
Saturn Venus,707, 0707-May-09 19:49:00 UTC,2.181,25.067
Saturn Venus,708, 0708-Jul-10 02:46:00 UTC,0.645,13.758
Saturn Venus,709, 0709-May-29 01:17:00 UTC,3.995,33.54
Saturn Venus,709, 0709-Sep-01 09:07:00 UTC,2.498,46.318
Saturn Venus,710, 0710-Jun-28 15:30:00 UTC,0.907,20.495
Saturn Venus,711, 0711-Aug-29 04:09:00 UTC,0.136,18.988
Saturn Venus,712, 0712-Jun-26 19:50:00 UTC,0.832,45.486
Saturn Venus,712, 0712-Oct-07 18:53:00 UTC,4.594,42.574
Saturn Venus,713, 0713-Aug-15 07:27:00 UTC,0.53,15.378
Saturn Venus,714, 0714-Oct-14 06:48:00 UTC,0.602,25.422
Saturn Venus,715, 0715-Aug-07 05:37:00 UTC,2.779,44.807
Saturn Venus,716, 0716-Sep-29 07:10:00 UTC,1.392,8.985
Saturn Venus,717, 0717-Nov-26 09:11:00 UTC,0.427,32.666
Saturn Venus,718, 0718-Sep-17 05:51:00 UTC,3.288,40.454
Saturn Venus,719, 0719-Nov-12 06:01:00 UTC,1.479,2.009
Saturn Venus,721, 0721-Jan-06 04:12:00 UTC,0.383,39.746
Saturn Venus,721, 0721-Oct-28 04:03:00 UTC,2.71,33.858
