Planets ,year,date,angular separation (deg),elongation
Venus Moon,262, 0262-Oct-02 04:34:00 UTC,4.016,12.897
Venus Moon,262, 0262-Nov-01 08:02:00 UTC,0.314,20.176
Venus Moon,262, 0262-Dec-01 07:42:00 UTC,4.521,27.02
Venus Moon,262, 0262-Dec-31 05:18:00 UTC,6.503,33.42
Venus Moon,263, 0263-Jan-30 01:21:00 UTC,5.194,39.205
Venus Moon,263, 0263-Feb-28 19:12:00 UTC,1.191,43.787
Venus Moon,263, 0263-Mar-30 08:45:00 UTC,3.475,45.527
Venus Moon,263, 0263-Apr-28 09:44:00 UTC,5.976,39.757
Venus Moon,263, 0263-May-25 22:59:00 UTC,2.803,15.137
Venus Moon,263, 0263-Jun-21 07:41:00 UTC,3.503,23.752
Venus Moon,263, 0263-Jul-19 03:42:00 UTC,3.057,42.6
Venus Moon,263, 0263-Aug-17 06:52:00 UTC,1.04,46.015
Venus Moon,263, 0263-Sep-16 02:44:00 UTC,4.85,43.407
Venus Moon,263, 0263-Oct-16 09:03:00 UTC,6.031,38.237
Venus Moon,263, 0263-Nov-15 19:32:00 UTC,3.88,31.896
Venus Moon,263, 0263-Dec-16 04:47:00 UTC,0.372,25.07
Venus Moon,264, 0264-Jan-15 10:44:00 UTC,4.433,18.052
Venus Moon,264, 0264-Feb-14 13:07:00 UTC,6.249,10.87
Venus Moon,264, 0264-Mar-15 12:10:00 UTC,4.964,3.515
Venus Moon,264, 0264-Apr-14 09:00:00 UTC,1.241,4.647
Venus Moon,264, 0264-May-14 05:56:00 UTC,3.17,12.661
Venus Moon,264, 0264-Jun-13 05:34:00 UTC,6.203,20.794
Venus Moon,264, 0264-Jul-13 09:07:00 UTC,6.302,28.65
Venus Moon,264, 0264-Aug-12 15:24:00 UTC,3.214,35.847
Venus Moon,264, 0264-Sep-11 21:51:00 UTC,1.758,41.966
Venus Moon,264, 0264-Oct-12 01:43:00 UTC,6.307,46.299
Venus Moon,264, 0264-Dec-09 20:44:00 UTC,5.346,38.562
Venus Moon,265, 0265-Jan-05 23:13:00 UTC,0.893,10.78
Venus Moon,265, 0265-Feb-01 10:29:00 UTC,2.203,29.635
Venus Moon,265, 0265-Mar-01 19:38:00 UTC,1.592,44.305
Venus Moon,265, 0265-Mar-31 06:40:00 UTC,4.079,45.988
Venus Moon,265, 0265-Apr-30 00:12:00 UTC,3.606,42.63
Venus Moon,265, 0265-May-29 17:58:00 UTC,0.776,37.032
Venus Moon,265, 0265-Jun-28 11:39:00 UTC,2.789,30.26
Venus Moon,265, 0265-Jul-28 07:02:00 UTC,5.239,22.835
Venus Moon,265, 0265-Aug-27 05:51:00 UTC,5.205,15.106
Venus Moon,265, 0265-Sep-26 08:47:00 UTC,2.505,7.352
Venus Moon,265, 0265-Oct-26 15:55:00 UTC,1.634,0.764
Venus Moon,265, 0265-Nov-26 02:47:00 UTC,5.147,7.762
Venus Moon,265, 0265-Dec-26 14:57:00 UTC,6.167,14.968
Venus Moon,266, 0266-Jan-26 00:03:00 UTC,4.065,22.028
Venus Moon,266, 0266-Feb-25 03:19:00 UTC,0.196,28.938
Venus Moon,266, 0266-Mar-27 01:02:00 UTC,4.683,35.529
Venus Moon,266, 0266-Apr-25 18:24:00 UTC,7.403,41.272
Venus Moon,266, 0266-May-25 07:08:00 UTC,7.041,44.991
Venus Moon,266, 0266-Jun-23 11:27:00 UTC,3.371,43.937
Venus Moon,266, 0266-Jul-21 18:54:00 UTC,2.616,30.939
Venus Moon,266, 0266-Aug-17 13:31:00 UTC,5.895,10.01
Venus Moon,266, 0266-Sep-13 16:10:00 UTC,1.899,36.666
Venus Moon,266, 0266-Oct-12 07:39:00 UTC,1.028,46.085
Venus Moon,266, 0266-Nov-10 17:55:00 UTC,0.677,45.944
Venus Moon,266, 0266-Dec-10 13:53:00 UTC,1.589,41.982
Venus Moon,267, 0267-Jan-09 17:01:00 UTC,3.766,36.319
Venus Moon,267, 0267-Feb-09 01:23:00 UTC,4.216,29.781
Venus Moon,267, 0267-Mar-11 11:29:00 UTC,2.447,22.657
Venus Moon,267, 0267-Apr-10 19:54:00 UTC,0.75,15.029
Venus Moon,267, 0267-May-11 01:01:00 UTC,3.848,6.97
Venus Moon,267, 0267-Jun-10 02:39:00 UTC,5.335,1.395
Venus Moon,267, 0267-Jul-10 01:16:00 UTC,4.374,9.709
Venus Moon,267, 0267-Aug-08 22:05:00 UTC,1.227,17.779
Venus Moon,267, 0267-Sep-07 19:06:00 UTC,2.819,25.376
Venus Moon,267, 0267-Oct-07 18:37:00 UTC,5.968,32.376
Venus Moon,267, 0267-Nov-06 21:43:00 UTC,6.638,38.63
Venus Moon,267, 0267-Dec-07 02:45:00 UTC,4.203,43.749
Venus Moon,268, 0268-Jan-06 04:51:00 UTC,0.665,46.662
Venus Moon,268, 0268-Feb-04 18:54:00 UTC,6.448,44.376
Venus Moon,268, 0268-Apr-26 09:57:00 UTC,3.612,37.867
Venus Moon,268, 0268-May-25 09:51:00 UTC,1.927,45.519
Venus Moon,268, 0268-Jun-24 04:13:00 UTC,2.357,44.372
Venus Moon,268, 0268-Jul-24 04:20:00 UTC,2.634,39.716
Venus Moon,268, 0268-Aug-23 05:06:00 UTC,1.678,33.486
Venus Moon,268, 0268-Sep-22 04:39:00 UTC,0.466,26.531
Venus Moon,268, 0268-Oct-22 03:08:00 UTC,2.847,19.299
Venus Moon,268, 0268-Nov-21 01:46:00 UTC,4.196,12.046
Venus Moon,268, 0268-Dec-21 01:53:00 UTC,3.672,4.905
Venus Moon,269, 0269-Jan-20 04:32:00 UTC,1.35,2.659
Venus Moon,269, 0269-Feb-19 10:25:00 UTC,1.818,9.827
Venus Moon,269, 0269-Mar-21 19:21:00 UTC,4.442,17.372
Venus Moon,269, 0269-Apr-21 05:15:00 UTC,5.295,25.062
Venus Moon,269, 0269-May-21 12:21:00 UTC,3.869,32.526
Venus Moon,269, 0269-Jun-20 13:41:00 UTC,0.56,39.2
Venus Moon,269, 0269-Jul-20 08:20:00 UTC,3.632,44.311
Venus Moon,269, 0269-Dec-08 00:07:00 UTC,1.481,42.726
Venus Moon,270, 0270-Jan-06 02:51:00 UTC,0.203,46.884
Venus Moon,270, 0270-Feb-04 15:23:00 UTC,0.665,44.617
Venus Moon,270, 0270-Mar-06 08:18:00 UTC,1.818,39.736
Venus Moon,270, 0270-Apr-05 05:06:00 UTC,2.934,33.495
Venus Moon,270, 0270-May-05 06:27:00 UTC,3.379,26.348
Venus Moon,270, 0270-Jun-04 12:22:00 UTC,2.68,18.547
Venus Moon,270, 0270-Jul-04 21:23:00 UTC,0.844,10.368
Venus Moon,270, 0270-Aug-04 06:52:00 UTC,1.54,2.397
Venus Moon,270, 0270-Sep-03 14:17:00 UTC,3.502,6.279
Venus Moon,270, 0270-Oct-03 18:09:00 UTC,4.135,13.893
Venus Moon,270, 0270-Nov-02 18:24:00 UTC,3.055,21.109
Venus Moon,270, 0270-Dec-02 16:14:00 UTC,0.592,27.896
Venus Moon,271, 0271-Jan-01 13:18:00 UTC,2.376,34.231
Venus Moon,271, 0271-Jan-31 10:45:00 UTC,4.828,39.913
Venus Moon,271, 0271-Mar-02 08:02:00 UTC,6.041,44.266
Venus Moon,271, 0271-Apr-01 00:52:00 UTC,5.812,45.382
Venus Moon,271, 0271-Apr-30 00:20:00 UTC,4.154,37.839
Venus Moon,271, 0271-May-27 04:16:00 UTC,0.484,10.015
Venus Moon,271, 0271-Jun-22 10:51:00 UTC,3.193,27.475
Venus Moon,271, 0271-Jul-20 12:54:00 UTC,4.183,43.603
Venus Moon,271, 0271-Aug-18 22:33:00 UTC,4.407,45.88
Venus Moon,271, 0271-Sep-17 23:21:00 UTC,4.3,42.771
Venus Moon,271, 0271-Oct-18 07:03:00 UTC,3.529,37.366
Venus Moon,271, 0271-Nov-17 15:43:00 UTC,1.903,30.933
Venus Moon,271, 0271-Dec-17 21:42:00 UTC,0.28,24.09
Venus Moon,272, 0272-Jan-16 23:53:00 UTC,2.32,17.085
Venus Moon,272, 0272-Feb-15 22:59:00 UTC,3.474,9.921
Venus Moon,272, 0272-Mar-16 20:33:00 UTC,3.325,2.637
Venus Moon,272, 0272-Apr-15 18:23:00 UTC,1.951,5.618
Venus Moon,272, 0272-May-15 18:22:00 UTC,0.134,13.683
Venus Moon,272, 0272-Jun-14 21:49:00 UTC,2.21,21.831
Venus Moon,272, 0272-Jul-15 04:50:00 UTC,3.609,29.66
Venus Moon,272, 0272-Aug-14 13:27:00 UTC,3.939,36.767
Venus Moon,272, 0272-Sep-13 20:07:00 UTC,3.185,42.703
Venus Moon,272, 0272-Oct-13 20:44:00 UTC,1.584,46.672
Venus Moon,272, 0272-Nov-12 10:24:00 UTC,0.817,46.582
Venus Moon,272, 0272-Dec-11 02:08:00 UTC,4.895,36.171
Venus Moon,273, 0273-Mar-03 08:48:00 UTC,8.038,45.064
Venus Moon,273, 0273-Apr-01 18:36:00 UTC,4.982,45.767
Venus Moon,273, 0273-May-01 09:08:00 UTC,1.804,42.038
Venus Moon,273, 0273-May-31 01:03:00 UTC,1.2,36.271
Venus Moon,273, 0273-Jun-29 18:54:00 UTC,3.433,29.395
Venus Moon,273, 0273-Jul-29 16:20:00 UTC,4.313,21.891
Venus Moon,273, 0273-Aug-28 18:38:00 UTC,3.581,14.101
Venus Moon,273, 0273-Sep-28 01:55:00 UTC,1.531,6.307
Venus Moon,273, 0273-Oct-28 12:45:00 UTC,0.994,1.581
Venus Moon,273, 0273-Nov-28 00:23:00 UTC,2.937,8.83
Venus Moon,273, 0273-Dec-28 09:36:00 UTC,3.546,15.988
Venus Moon,274, 0274-Jan-27 14:09:00 UTC,2.745,22.983
Venus Moon,274, 0274-Feb-26 13:37:00 UTC,1.094,29.821
Venus Moon,274, 0274-Mar-28 08:57:00 UTC,0.62,36.307
Venus Moon,274, 0274-Apr-27 01:06:00 UTC,1.884,41.864
Venus Moon,274, 0274-May-26 13:47:00 UTC,2.857,45.191
Venus Moon,274, 0274-Jun-24 18:38:00 UTC,4.617,43.154
Venus Moon,274, 0274-Oct-13 14:07:00 UTC,3.606,46.398
Venus Moon,274, 0274-Nov-12 03:45:00 UTC,1.245,45.566
Venus Moon,274, 0274-Dec-12 04:36:00 UTC,4.676,41.278
Venus Moon,275, 0275-Jan-11 12:40:00 UTC,5.84,35.431
Venus Moon,275, 0275-Feb-10 23:18:00 UTC,4.543,28.791
Venus Moon,275, 0275-Mar-13 08:08:00 UTC,1.567,21.62
Venus Moon,275, 0275-Apr-12 13:09:00 UTC,1.714,13.98
Venus Moon,275, 0275-May-12 14:21:00 UTC,3.965,5.931
Venus Moon,275, 0275-Jun-11 12:40:00 UTC,4.388,2.391
Venus Moon,275, 0275-Jul-11 09:31:00 UTC,2.986,10.692
Venus Moon,275, 0275-Aug-10 06:47:00 UTC,0.517,18.737
Venus Moon,275, 0275-Sep-09 06:29:00 UTC,1.862,26.312
Venus Moon,275, 0275-Oct-09 09:55:00 UTC,3.135,33.278
Venus Moon,275, 0275-Nov-08 16:41:00 UTC,2.937,39.451
Venus Moon,275, 0275-Dec-09 00:00:00 UTC,1.833,44.373
Venus Moon,276, 0276-Jan-08 02:16:00 UTC,1.154,46.808
Venus Moon,276, 0276-Feb-06 13:13:00 UTC,2.326,43.291
Venus Moon,276, 0276-Mar-05 11:52:00 UTC,5.421,24.776
Venus Moon,276, 0276-Mar-31 15:58:00 UTC,4.756,16.308
Venus Moon,276, 0276-Apr-28 01:59:00 UTC,1.064,39.874
Venus Moon,276, 0276-May-27 04:34:00 UTC,5.616,45.709
Venus Moon,276, 0276-Jul-25 19:37:00 UTC,6.386,38.955
Venus Moon,276, 0276-Aug-24 16:43:00 UTC,3.027,32.617
Venus Moon,276, 0276-Sep-23 13:25:00 UTC,1.201,25.62
Venus Moon,276, 0276-Oct-23 11:08:00 UTC,4.521,18.367
Venus Moon,276, 0276-Nov-22 11:16:00 UTC,5.539,11.092
Venus Moon,276, 0276-Dec-22 14:34:00 UTC,3.93,3.94
Venus Moon,277, 0277-Jan-21 21:08:00 UTC,0.611,3.604
Venus Moon,277, 0277-Feb-21 06:32:00 UTC,2.75,10.881
Venus Moon,277, 0277-Mar-23 16:57:00 UTC,4.554,18.446
Venus Moon,277, 0277-Apr-23 00:54:00 UTC,4.079,26.091
Venus Moon,277, 0277-May-23 03:33:00 UTC,1.848,33.435
Venus Moon,277, 0277-Jun-22 00:19:00 UTC,0.733,39.923
Venus Moon,277, 0277-Jul-21 15:46:00 UTC,2.139,44.744
Venus Moon,277, 0277-Aug-20 00:53:00 UTC,1.461,46.277
Venus Moon,277, 0277-Sep-17 21:04:00 UTC,0.826,40.053
Venus Moon,277, 0277-Oct-15 09:52:00 UTC,1.185,14.916
Venus Moon,277, 0277-Nov-11 01:24:00 UTC,4.496,25.756
Venus Moon,278, 0278-Feb-05 22:47:00 UTC,4.811,44.117
Venus Moon,278, 0278-Mar-07 18:03:00 UTC,0.171,39.012
Venus Moon,278, 0278-Apr-06 18:41:00 UTC,4.507,32.617
Venus Moon,278, 0278-May-07 00:46:00 UTC,6.463,25.341
Venus Moon,278, 0278-Jun-06 09:57:00 UTC,5.339,17.446
Venus Moon,278, 0278-Jul-06 18:39:00 UTC,1.825,9.245
Venus Moon,278, 0278-Aug-06 00:47:00 UTC,2.339,1.609
Venus Moon,278, 0278-Sep-05 03:57:00 UTC,5.179,7.288
Venus Moon,278, 0278-Oct-05 04:17:00 UTC,5.389,14.854
Venus Moon,278, 0278-Nov-04 02:28:00 UTC,2.973,22.017
Venus Moon,278, 0278-Dec-04 00:09:00 UTC,0.78,28.76
Venus Moon,279, 0279-Jan-02 23:15:00 UTC,3.935,35.046
Venus Moon,279, 0279-Feb-02 00:20:00 UTC,4.832,40.628
Venus Moon,279, 0279-Mar-04 00:50:00 UTC,3.047,44.71
Venus Moon,279, 0279-Apr-02 18:10:00 UTC,0.089,45.086
Venus Moon,279, 0279-May-01 13:47:00 UTC,1.484,35.527
Venus Moon,279, 0279-May-28 10:34:00 UTC,3.093,4.552
Venus Moon,279, 0279-Jul-22 06:42:00 UTC,6.858,44.453
Venus Moon,279, 0279-Aug-20 20:11:00 UTC,2.151,45.638
Venus Moon,279, 0279-Sep-19 21:24:00 UTC,3.107,42.081
Venus Moon,279, 0279-Oct-20 03:21:00 UTC,6.485,36.487
Venus Moon,279, 0279-Nov-19 08:53:00 UTC,6.456,29.988
Venus Moon,279, 0279-Dec-19 10:55:00 UTC,3.254,23.141
Venus Moon,280, 0280-Jan-18 09:41:00 UTC,1.356,16.149
Venus Moon,280, 0280-Feb-17 07:21:00 UTC,5.121,8.988
Venus Moon,280, 0280-Mar-18 06:01:00 UTC,6.306,1.837
Venus Moon,280, 0280-Apr-17 06:52:00 UTC,4.424,6.627
Venus Moon,280, 0280-May-17 10:30:00 UTC,0.444,14.742
Venus Moon,280, 0280-Jun-16 17:22:00 UTC,3.694,22.897
Venus Moon,280, 0280-Jul-17 02:32:00 UTC,5.936,30.676
Venus Moon,280, 0280-Aug-16 10:26:00 UTC,5.099,37.657
Venus Moon,280, 0280-Sep-15 12:55:00 UTC,1.6,43.368
Venus Moon,280, 0280-Oct-15 07:54:00 UTC,2.686,46.951
Venus Moon,280, 0280-Nov-13 16:51:00 UTC,5.122,46.038
Venus Moon,280, 0280-Dec-12 04:38:00 UTC,2.882,33.435
Venus Moon,281, 0281-Jan-08 01:04:00 UTC,3.878,7.04
Venus Moon,281, 0281-Feb-04 02:48:00 UTC,4.006,35.731
Venus Moon,281, 0281-Mar-04 18:25:00 UTC,1.04,45.606
Venus Moon,281, 0281-Apr-03 02:29:00 UTC,5.294,45.49
Venus Moon,281, 0281-May-02 16:17:00 UTC,6.587,41.43
Venus Moon,281, 0281-Jun-01 08:54:00 UTC,4.622,35.489
Venus Moon,281, 0281-Jul-01 04:33:00 UTC,0.496,28.498
Venus Moon,281, 0281-Jul-31 05:07:00 UTC,3.84,20.906
Venus Moon,281, 0281-Aug-30 11:59:00 UTC,6.279,13.044
Venus Moon,281, 0281-Sep-29 23:19:00 UTC,5.503,5.22
Venus Moon,281, 0281-Oct-30 10:39:00 UTC,1.87,2.612
Venus Moon,281, 0281-Nov-29 19:00:00 UTC,2.734,9.871
Venus Moon,281, 0281-Dec-29 23:43:00 UTC,5.983,16.966
Venus Moon,282, 0282-Feb-27 21:34:00 UTC,3.387,30.672
Venus Moon,282, 0282-Mar-29 15:47:00 UTC,1.209,37.059
Venus Moon,282, 0282-Apr-28 08:43:00 UTC,5.362,42.428
Venus Moon,282, 0282-Jun-26 05:29:00 UTC,4.76,42.116
Venus Moon,282, 0282-Jul-24 05:08:00 UTC,0.779,23.987
Venus Moon,282, 0282-Aug-19 13:56:00 UTC,3.275,17.342
Venus Moon,282, 0282-Sep-15 23:51:00 UTC,1.088,40.488
Venus Moon,282, 0282-Oct-15 00:20:00 UTC,4.731,46.588
Venus Moon,282, 0282-Nov-13 20:34:00 UTC,4.822,45.098
Venus Moon,282, 0282-Dec-14 02:05:00 UTC,1.739,40.495
Venus Moon,283, 0283-Jan-13 11:05:00 UTC,2.497,34.503
Venus Moon,283, 0283-Feb-12 20:02:00 UTC,5.481,27.801
Venus Moon,283, 0283-Mar-15 01:56:00 UTC,5.658,20.606
Venus Moon,283, 0283-Apr-14 03:11:00 UTC,3.003,12.963
Venus Moon,283, 0283-May-14 00:44:00 UTC,1.163,4.924
Venus Moon,283, 0283-Jun-12 21:07:00 UTC,4.89,3.378
Venus Moon,283, 0283-Jul-12 18:45:00 UTC,6.38,11.681
Venus Moon,283, 0283-Aug-11 18:58:00 UTC,4.773,19.724
Venus Moon,283, 0283-Sep-10 22:17:00 UTC,0.676,27.283
Venus Moon,283, 0283-Oct-11 05:00:00 UTC,4.056,34.2
Venus Moon,283, 0283-Nov-10 14:22:00 UTC,7.098,40.269
Venus Moon,283, 0283-Dec-10 22:04:00 UTC,6.706,44.955
Venus Moon,284, 0284-Jan-09 20:31:00 UTC,2.739,46.844
Venus Moon,284, 0284-Feb-08 00:04:00 UTC,3.194,42.018
Venus Moon,284, 0284-Mar-06 14:40:00 UTC,7.407,20.804
Venus Moon,284, 0284-Apr-01 21:29:00 UTC,3.454,20.755
Venus Moon,284, 0284-Apr-29 17:17:00 UTC,1.42,41.488
Venus Moon,284, 0284-May-28 21:57:00 UTC,1.507,45.763
Venus Moon,284, 0284-Jun-27 12:38:00 UTC,1.035,43.361
Venus Moon,284, 0284-Jul-27 06:08:00 UTC,3.796,38.211
Venus Moon,284, 0284-Aug-26 01:11:00 UTC,4.911,31.77
Venus Moon,284, 0284-Sep-24 21:54:00 UTC,3.523,24.711
Venus Moon,284, 0284-Oct-24 20:59:00 UTC,0.167,17.418
Venus Moon,284, 0284-Nov-23 23:47:00 UTC,3.51,10.11
Venus Moon,284, 0284-Dec-24 07:20:00 UTC,5.594,2.948
Venus Moon,285, 0285-Jan-23 18:17:00 UTC,4.902,4.629
Venus Moon,285, 0285-Feb-23 05:01:00 UTC,1.668,11.963
Venus Moon,285, 0285-Mar-25 12:36:00 UTC,2.593,19.502
Venus Moon,285, 0285-Apr-24 15:56:00 UTC,5.902,27.067
Venus Moon,285, 0285-May-24 14:36:00 UTC,6.684,34.29
Venus Moon,285, 0285-Jun-23 08:26:00 UTC,4.414,40.599
Venus Moon,285, 0285-Jul-22 21:39:00 UTC,0.239,45.12
Venus Moon,285, 0285-Aug-21 05:24:00 UTC,5.787,46.031
Venus Moon,285, 0285-Nov-12 01:31:00 UTC,3.088,29.421
Venus Moon,285, 0285-Dec-10 08:11:00 UTC,0.723,44.808
Venus Moon,286, 0286-Jan-08 14:32:00 UTC,1.827,46.717
Venus Moon,286, 0286-Feb-07 08:07:00 UTC,2.933,43.568
Venus Moon,286, 0286-Mar-09 08:54:00 UTC,2.443,38.225
Venus Moon,286, 0286-Apr-08 14:27:00 UTC,0.304,31.666
Venus Moon,286, 0286-May-08 22:30:00 UTC,2.453,24.287
Venus Moon,286, 0286-Jun-08 06:46:00 UTC,4.394,16.348
Venus Moon,286, 0286-Jul-08 12:55:00 UTC,4.402,8.156
Venus Moon,286, 0286-Aug-07 15:27:00 UTC,2.261,1.349
Venus Moon,286, 0286-Sep-06 14:44:00 UTC,1.18,8.268
Venus Moon,286, 0286-Oct-06 12:40:00 UTC,4.377,15.792
Venus Moon,286, 0286-Nov-05 11:16:00 UTC,5.773,22.925
Venus Moon,286, 0286-Dec-05 11:46:00 UTC,4.53,29.647
Venus Moon,287, 0287-Jan-04 14:23:00 UTC,0.984,35.888
Venus Moon,287, 0287-Feb-03 18:22:00 UTC,3.518,41.344
Venus Moon,287, 0287-Mar-05 20:55:00 UTC,7.272,45.097
Venus Moon,287, 0287-May-29 17:19:00 UTC,3.593,1.411
Venus Moon,287, 0287-Jun-25 08:24:00 UTC,0.073,34.042
Venus Moon,287, 0287-Jul-24 00:14:00 UTC,0.037,45.077
Venus Moon,287, 0287-Aug-22 16:49:00 UTC,0.123,45.311
Venus Moon,287, 0287-Sep-21 17:48:00 UTC,0.71,41.364
Venus Moon,287, 0287-Oct-21 20:08:00 UTC,2.231,35.62
Venus Moon,287, 0287-Nov-20 21:05:00 UTC,3.409,29.083
Venus Moon,287, 0287-Dec-20 20:17:00 UTC,3.298,22.228
Venus Moon,288, 0288-Jan-19 18:27:00 UTC,1.666,15.225
Venus Moon,288, 0288-Feb-18 17:06:00 UTC,0.896,8.045
Venus Moon,288, 0288-Mar-19 18:08:00 UTC,3.308,1.294
Venus Moon,288, 0288-Apr-18 22:55:00 UTC,4.481,7.677
Venus Moon,288, 0288-May-19 07:05:00 UTC,3.773,15.85
Venus Moon,288, 0288-Jun-18 16:15:00 UTC,1.302,23.995
Venus Moon,288, 0288-Jul-18 23:29:00 UTC,2.062,31.674
Venus Moon,288, 0288-Aug-18 02:49:00 UTC,5.067,38.487
Venus Moon,288, 0288-Oct-16 16:42:00 UTC,5.916,47.154
Venus Moon,288, 0288-Nov-14 22:15:00 UTC,2.979,45.324
Venus Moon,288, 0288-Dec-13 04:56:00 UTC,2.269,30.326
Venus Moon,289, 0289-Feb-05 05:37:00 UTC,6.183,37.967
Venus Moon,289, 0289-Mar-06 00:05:00 UTC,4.518,45.976
Venus Moon,289, 0289-Apr-04 08:30:00 UTC,3.769,45.163
Venus Moon,289, 0289-May-03 22:43:00 UTC,3.24,40.801
Venus Moon,289, 0289-Jun-02 17:32:00 UTC,2.299,34.684
Venus Moon,289, 0289-Jul-02 17:34:00 UTC,0.706,27.558
Venus Moon,289, 0289-Aug-01 23:06:00 UTC,1.285,19.86
Venus Moon,289, 0289-Sep-01 09:01:00 UTC,2.996,11.945
Venus Moon,289, 0289-Oct-01 20:15:00 UTC,3.639,4.146
Venus Moon,289, 0289-Nov-01 05:15:00 UTC,2.799,3.645
Venus Moon,289, 0289-Dec-01 09:57:00 UTC,0.734,10.872
Venus Moon,289, 0289-Dec-31 10:35:00 UTC,1.752,17.908
Venus Moon,290, 0290-Jan-30 08:32:00 UTC,3.697,24.79
Venus Moon,290, 0290-Mar-01 05:16:00 UTC,4.392,31.513
Venus Moon,290, 0290-Mar-31 01:43:00 UTC,3.621,37.819
Venus Moon,290, 0290-Apr-29 21:41:00 UTC,1.607,42.986
Venus Moon,290, 0290-May-29 14:32:00 UTC,1.363,45.354
Venus Moon,290, 0290-Jun-27 19:04:00 UTC,5.493,40.767
Venus Moon,290, 0290-Sep-17 09:17:00 UTC,8.214,42.025
Venus Moon,290, 0290-Oct-16 16:04:00 UTC,4.843,46.662
Venus Moon,290, 0290-Nov-15 16:26:00 UTC,2.007,44.561
Venus Moon,290, 0290-Dec-15 23:50:00 UTC,0.647,39.682
Venus Moon,291, 0291-Jan-15 08:03:00 UTC,2.787,33.572
Venus Moon,291, 0291-Feb-14 13:27:00 UTC,3.857,26.835
Venus Moon,291, 0291-Mar-16 14:50:00 UTC,3.548,19.638
Venus Moon,291, 0291-Apr-15 12:52:00 UTC,2.02,11.992
Venus Moon,291, 0291-May-15 09:21:00 UTC,0.151,3.938
Venus Moon,291, 0291-Jun-14 06:31:00 UTC,2.196,4.378
Venus Moon,291, 0291-Jul-14 06:25:00 UTC,3.411,12.695
Venus Moon,291, 0291-Aug-13 10:21:00 UTC,3.4,20.743
Venus Moon,291, 0291-Sep-12 18:10:00 UTC,2.218,28.288
Venus Moon,291, 0291-Oct-13 03:56:00 UTC,0.328,35.146
Venus Moon,291, 0291-Nov-12 12:25:00 UTC,1.653,41.067
Venus Moon,291, 0291-Dec-12 15:41:00 UTC,3.357,45.464
Venus Moon,292, 0292-Jan-11 09:10:00 UTC,5.014,46.767
Venus Moon,292, 0292-Feb-09 08:28:00 UTC,7.532,40.486
Venus Moon,292, 0292-May-01 05:22:00 UTC,2.522,42.741
Venus Moon,292, 0292-May-30 09:09:00 UTC,1.659,45.711
Venus Moon,292, 0292-Jun-28 21:45:00 UTC,4.348,42.829
Venus Moon,292, 0292-Jul-28 13:47:00 UTC,5.376,37.47
Venus Moon,292, 0292-Aug-27 08:31:00 UTC,4.586,30.92
Venus Moon,292, 0292-Sep-26 06:39:00 UTC,2.278,23.791
Venus Moon,292, 0292-Oct-26 09:10:00 UTC,0.678,16.439
Venus Moon,292, 0292-Nov-25 16:36:00 UTC,3.108,9.081
Venus Moon,292, 0292-Dec-26 03:44:00 UTC,4.037,1.957
Venus Moon,293, 0293-Jan-25 15:22:00 UTC,3.18,5.671
Venus Moon,293, 0293-Feb-24 23:58:00 UTC,1.097,13.009
Venus Moon,293, 0293-Mar-27 03:53:00 UTC,1.178,20.507
Venus Moon,293, 0293-Apr-26 02:57:00 UTC,2.719,27.993
Venus Moon,293, 0293-May-25 22:07:00 UTC,3.147,35.098
Venus Moon,293, 0293-Jun-24 14:34:00 UTC,2.757,41.235
Venus Moon,293, 0293-Jul-24 04:51:00 UTC,2.327,45.449
Venus Moon,293, 0293-Aug-22 14:31:00 UTC,2.724,45.634
Venus Moon,293, 0293-Sep-20 07:54:00 UTC,4.176,35.796
Venus Moon,293, 0293-Oct-17 09:03:00 UTC,3.775,6.33
Venus Moon,293, 0293-Nov-13 02:17:00 UTC,1.747,32.635
Venus Moon,293, 0293-Dec-11 12:45:00 UTC,6.142,45.537
Venus Moon,294, 0294-Feb-08 23:13:00 UTC,6.448,42.948
Venus Moon,294, 0294-Mar-11 04:24:00 UTC,3.142,37.378
Venus Moon,294, 0294-Apr-10 11:58:00 UTC,0.868,30.684
Venus Moon,294, 0294-May-10 19:25:00 UTC,4.03,23.232
Venus Moon,294, 0294-Jun-10 00:43:00 UTC,5.211,15.277
Venus Moon,294, 0294-Jul-10 02:40:00 UTC,4.112,7.12
Venus Moon,294, 0294-Aug-09 01:34:00 UTC,1.381,1.778
Venus Moon,294, 0294-Sep-07 23:11:00 UTC,1.702,9.224
Venus Moon,294, 0294-Oct-07 21:36:00 UTC,3.771,16.732
Venus Moon,294, 0294-Nov-06 22:25:00 UTC,3.98,23.853
Venus Moon,294, 0294-Dec-07 02:21:00 UTC,2.418,30.557
Venus Moon,295, 0295-Jan-06 09:01:00 UTC,0.096,36.748
Venus Moon,295, 0295-Feb-05 16:11:00 UTC,1.594,42.056
Venus Moon,295, 0295-Mar-07 18:38:00 UTC,1.755,45.414
Venus Moon,295, 0295-Apr-06 07:37:00 UTC,0.835,43.92
Venus Moon,295, 0295-May-04 14:27:00 UTC,1.337,29.508
Venus Moon,295, 0295-Aug-24 12:14:00 UTC,5.344,44.916
Venus Moon,295, 0295-Sep-23 09:35:00 UTC,0.431,40.649
Venus Moon,295, 0295-Oct-23 07:51:00 UTC,4.004,34.783
Venus Moon,295, 0295-Nov-22 06:12:00 UTC,6.225,28.198
